   0.500000E-02   0.256202E+03   0.519055E+02   0.123309E+02   0.736689E+02  -0.278644E+02   0.519780E+02   0.000000E+00   0.309359E+02   0.178654E+02  -0.194064E+02   0.265670E+02  -0.153182E+02   0.248458E+02   0.000000E+00   0.586933E+02   0.649624E+02   0.880550E+01   0.111971E+03  -0.418227E+02   0.118227E+03
   0.150000E-01   0.877672E+03   0.720250E+02   0.245131E+03   0.145665E+03  -0.311020E+02   0.148726E+03   0.000000E+00   0.246260E+03   0.493303E+02  -0.416931E+02   0.106251E+03  -0.232437E+02   0.105312E+03   0.000000E+00   0.393105E+03   0.120836E+03   0.125746E+03   0.258834E+03  -0.190292E+03   0.313186E+03
   0.250000E-01   0.128837E+04   0.663428E+02   0.468788E+03   0.148450E+03  -0.343971E+01   0.162129E+03   0.000000E+00   0.374882E+03   0.471493E+02   0.906450E+02   0.105558E+03  -0.646872E+02   0.123348E+03   0.000000E+00   0.644510E+03   0.115147E+03   0.263725E+03   0.263154E+03  -0.186529E+03   0.318732E+03
   0.350000E-01   0.143620E+04   0.536953E+02   0.565839E+03   0.121059E+03   0.109837E+02   0.151722E+03   0.000000E+00   0.441181E+03   0.431610E+02   0.157453E+03   0.104646E+03  -0.482394E+02   0.122687E+03   0.000000E+00   0.742050E+03   0.981813E+02   0.334779E+03   0.238357E+03  -0.140773E+03   0.305885E+03
   0.450000E-01   0.147919E+04   0.441332E+02   0.583011E+03   0.103560E+03   0.288873E+02   0.130541E+03   0.000000E+00   0.452843E+03   0.359543E+02   0.207120E+03   0.887535E+02  -0.432285E+02   0.109210E+03   0.000000E+00   0.756680E+03   0.860668E+02   0.366788E+03   0.199977E+03  -0.783765E+02   0.266262E+03
   0.550000E-01   0.152327E+04   0.385114E+02   0.589192E+03   0.908598E+02   0.373814E+02   0.108677E+03   0.000000E+00   0.467445E+03   0.318250E+02   0.228744E+03   0.730050E+02  -0.416545E+02   0.968031E+02   0.000000E+00   0.774038E+03   0.759364E+02   0.376249E+03   0.178141E+03  -0.615155E+02   0.227415E+03
   0.650000E-01   0.157423E+04   0.368819E+02   0.588138E+03   0.832593E+02   0.327716E+02   0.106104E+03   0.000000E+00   0.485765E+03   0.288207E+02   0.247321E+03   0.718903E+02  -0.351624E+02   0.911175E+02   0.000000E+00   0.799571E+03   0.702396E+02   0.389810E+03   0.164904E+03  -0.439380E+02   0.215980E+03
   0.750000E-01   0.156701E+04   0.332060E+02   0.573018E+03   0.758380E+02   0.262570E+02   0.927755E+02   0.000000E+00   0.484408E+03   0.263669E+02   0.244171E+03   0.641075E+02  -0.324988E+02   0.850763E+02   0.000000E+00   0.793201E+03   0.633002E+02   0.382757E+03   0.151747E+03  -0.373194E+02   0.189020E+03
   0.850000E-01   0.148418E+04   0.297223E+02   0.543351E+03   0.666011E+02   0.292581E+02   0.864085E+02   0.000000E+00   0.459413E+03   0.227486E+02   0.226068E+03   0.569615E+02  -0.209327E+02   0.742779E+02   0.000000E+00   0.731995E+03   0.561309E+02   0.357546E+03   0.128996E+03  -0.832378E+01   0.163430E+03
   0.950000E-01   0.137967E+04   0.251444E+02   0.509143E+03   0.578364E+02   0.333401E+02   0.737844E+02   0.000000E+00   0.425916E+03   0.222840E+02   0.206087E+03   0.528000E+02  -0.156725E+02   0.664614E+02   0.000000E+00   0.661789E+03   0.499819E+02   0.326020E+03   0.115492E+03   0.205766E+01   0.154103E+03
   0.105000E+00   0.131123E+04   0.244256E+02   0.476223E+03   0.527004E+02   0.394845E+02   0.706198E+02   0.000000E+00   0.404200E+03   0.191711E+02   0.191431E+03   0.487355E+02  -0.110568E+02   0.610220E+02   0.000000E+00   0.614511E+03   0.444353E+02   0.310502E+03   0.109038E+03  -0.245410E+01   0.134275E+03
   0.115000E+00   0.128151E+04   0.218904E+02   0.448633E+03   0.509199E+02   0.395712E+02   0.623347E+02   0.000000E+00   0.393589E+03   0.190480E+02   0.182114E+03   0.447612E+02  -0.103198E+02   0.588382E+02   0.000000E+00   0.595132E+03   0.440923E+02   0.299891E+03   0.102540E+03   0.108223E+01   0.129288E+03
   0.125000E+00   0.126454E+04   0.207946E+02   0.423858E+03   0.472876E+02   0.406564E+02   0.588873E+02   0.000000E+00   0.388573E+03   0.184571E+02   0.175706E+03   0.417483E+02  -0.199662E+01   0.566185E+02   0.000000E+00   0.581761E+03   0.410967E+02   0.283138E+03   0.955231E+02   0.102059E+02   0.129134E+03
   0.135000E+00   0.123324E+04   0.206768E+02   0.398950E+03   0.460926E+02   0.384357E+02   0.574133E+02   0.000000E+00   0.377644E+03   0.175900E+02   0.164783E+03   0.408609E+02  -0.296532E+01   0.542251E+02   0.000000E+00   0.557582E+03   0.385271E+02   0.265719E+03   0.929609E+02   0.919557E+01   0.115865E+03
   0.145000E+00   0.117981E+04   0.195968E+02   0.378084E+03   0.411000E+02   0.378094E+02   0.549507E+02   0.000000E+00   0.360155E+03   0.169928E+02   0.154447E+03   0.387994E+02  -0.269261E+00   0.489115E+02   0.000000E+00   0.520488E+03   0.369888E+02   0.247126E+03   0.858111E+02   0.648604E+01   0.114127E+03
   0.155000E+00   0.112084E+04   0.186498E+02   0.359861E+03   0.408380E+02   0.366144E+02   0.512696E+02   0.000000E+00   0.341523E+03   0.161882E+02   0.141372E+03   0.381101E+02   0.696871E+00   0.484071E+02   0.000000E+00   0.481663E+03   0.370494E+02   0.239403E+03   0.807490E+02   0.153006E+02   0.105185E+03
   0.165000E+00   0.107387E+04   0.173410E+02   0.343623E+03   0.404495E+02   0.353152E+02   0.484842E+02   0.000000E+00   0.327087E+03   0.148639E+02   0.132793E+03   0.354635E+02   0.369325E+01   0.483106E+02   0.000000E+00   0.450116E+03   0.328867E+02   0.219270E+03   0.769629E+02   0.144040E+02   0.101595E+03
   0.175000E+00   0.104369E+04   0.175751E+02   0.322389E+03   0.397734E+02   0.389986E+02   0.473268E+02   0.000000E+00   0.318132E+03   0.157687E+02   0.122913E+03   0.341804E+02   0.324722E+01   0.469387E+02   0.000000E+00   0.430119E+03   0.333437E+02   0.204014E+03   0.729692E+02   0.121305E+02   0.979711E+02
   0.185000E+00   0.101898E+04   0.168928E+02   0.295304E+03   0.367440E+02   0.403310E+02   0.472102E+02   0.000000E+00   0.311128E+03   0.151212E+02   0.115417E+03   0.329977E+02   0.674985E+01   0.446628E+02   0.000000E+00   0.414826E+03   0.337244E+02   0.200114E+03   0.736837E+02   0.148986E+02   0.941421E+02
   0.195000E+00   0.993074E+03   0.163359E+02   0.271743E+03   0.349968E+02   0.397182E+02   0.442475E+02   0.000000E+00   0.302190E+03   0.145715E+02   0.105668E+03   0.330938E+02   0.707310E+01   0.431653E+02   0.000000E+00   0.396420E+03   0.328064E+02   0.182339E+03   0.725457E+02   0.184468E+02   0.955479E+02
   0.205000E+00   0.960948E+03   0.165924E+02   0.257918E+03   0.343320E+02   0.388252E+02   0.442988E+02   0.000000E+00   0.292745E+03   0.145295E+02   0.978154E+02   0.309785E+02   0.597865E+01   0.424034E+02   0.000000E+00   0.375001E+03   0.319526E+02   0.171160E+03   0.699017E+02   0.156728E+02   0.907936E+02
   0.215000E+00   0.927808E+03   0.154205E+02   0.241616E+03   0.331553E+02   0.374703E+02   0.421353E+02   0.000000E+00   0.281833E+03   0.139613E+02   0.907140E+02   0.319294E+02   0.602940E+01   0.423391E+02   0.000000E+00   0.353474E+03   0.299158E+02   0.164322E+03   0.699605E+02   0.196904E+02   0.858805E+02
   0.225000E+00   0.897991E+03   0.153519E+02   0.225426E+03   0.338459E+02   0.382828E+02   0.416951E+02   0.000000E+00   0.272303E+03   0.136360E+02   0.826889E+02   0.326924E+02   0.861075E+01   0.402532E+02   0.000000E+00   0.333629E+03   0.302505E+02   0.153909E+03   0.664804E+02   0.171380E+02   0.860188E+02
   0.235000E+00   0.870815E+03   0.150764E+02   0.207927E+03   0.319178E+02   0.366043E+02   0.404538E+02   0.000000E+00   0.265569E+03   0.139204E+02   0.785450E+02   0.305766E+02   0.102158E+02   0.405477E+02   0.000000E+00   0.317524E+03   0.303694E+02   0.145583E+03   0.647886E+02   0.156334E+02   0.799723E+02
   0.245000E+00   0.848302E+03   0.143442E+02   0.190060E+03   0.301157E+02   0.348203E+02   0.402592E+02   0.000000E+00   0.258147E+03   0.137301E+02   0.703486E+02   0.288218E+02   0.912565E+01   0.414138E+02   0.000000E+00   0.302960E+03   0.280058E+02   0.135311E+03   0.639259E+02   0.185956E+02   0.869037E+02
   0.255000E+00   0.826478E+03   0.148187E+02   0.169692E+03   0.306907E+02   0.368705E+02   0.395628E+02   0.000000E+00   0.252592E+03   0.133259E+02   0.628394E+02   0.293683E+02   0.900537E+01   0.383925E+02   0.000000E+00   0.289880E+03   0.292490E+02   0.121958E+03   0.627788E+02   0.217695E+02   0.808445E+02
   0.265000E+00   0.803278E+03   0.141084E+02   0.154175E+03   0.297277E+02   0.351731E+02   0.399562E+02   0.000000E+00   0.246369E+03   0.130485E+02   0.566877E+02   0.305286E+02   0.842940E+01   0.378006E+02   0.000000E+00   0.276627E+03   0.284506E+02   0.111016E+03   0.624854E+02   0.178903E+02   0.833830E+02
   0.275000E+00   0.780669E+03   0.145319E+02   0.138275E+03   0.294241E+02   0.345879E+02   0.374141E+02   0.000000E+00   0.239267E+03   0.131234E+02   0.518896E+02   0.310444E+02   0.801402E+01   0.370723E+02   0.000000E+00   0.261476E+03   0.284517E+02   0.106782E+03   0.628332E+02   0.202813E+02   0.816207E+02
   0.285000E+00   0.759333E+03   0.139530E+02   0.122275E+03   0.286024E+02   0.334361E+02   0.383480E+02   0.000000E+00   0.232523E+03   0.132417E+02   0.458993E+02   0.280274E+02   0.897508E+01   0.379515E+02   0.000000E+00   0.250200E+03   0.273517E+02   0.106855E+03   0.597998E+02   0.168713E+02   0.775781E+02
   0.295000E+00   0.737954E+03   0.140635E+02   0.105484E+03   0.298206E+02   0.342522E+02   0.384441E+02   0.000000E+00   0.226756E+03   0.126612E+02   0.412268E+02   0.283749E+02   0.997169E+01   0.372153E+02   0.000000E+00   0.236933E+03   0.279027E+02   0.949734E+02   0.582817E+02   0.179328E+02   0.784105E+02
