0.005	258.70497766482	51.9055	18.512323208496	73.6689	-42.484146078686	51.978	0	30.9359	17.8654	-19.4064	26.567	-15.3182	24.8458	0	58.6933	64.9624	8.8055	111.971	-41.8227	118.227
0.015	884.12276868	72.025	255.62440806	145.665	-21.252484065	148.726	0	246.26	49.3303	-41.6931	106.251	-23.2437	105.312	0	393.105	120.836	125.746	258.834	-190.292	313.186
0.025	1298.894943325	66.3428	481.926290925	148.45	13.940607875	162.129	0	374.882	47.1493	90.645	105.558	-64.6872	123.348	0	644.51	115.147	263.725	263.154	-186.529	318.732
0.035	1448.73505938	53.6953	579.574887325	121.059	24.785428885	151.722	0	441.181	43.161	157.453	104.646	-48.2394	122.687	0	742.05	98.1813	334.779	238.357	-140.773	305.885
0.045	1492.36481898	44.1332	597.06066141	103.56	46.88530605	130.541	0	452.843	35.9543	207.12	88.7535	-43.2285	109.21	0	756.68	86.0668	366.788	199.977	-78.3765	266.262
0.055	1536.358821855	38.5114	601.230886025	90.8598	51.711850135	108.677	0	467.445	31.825	228.744	73.005	-41.6545	96.8031	0	774.038	75.9364	376.249	178.141	-61.5155	227.415
0.065	1587.830952695	36.8819	600.20186525	83.2593	42.350534135	106.104	0	485.765	28.8207	247.321	71.8903	-35.1624	91.1175	0	799.571	70.2396	389.81	164.904	-43.938	215.98
0.075	1581.3979362	33.206	585.20272485	75.838	34.631892075	92.7755	0	484.408	26.3669	244.171	64.1075	-32.4988	85.0763	0	793.201	63.3002	382.757	151.747	-37.3194	189.02
0.085	1498.690172055	29.7223	555.16130631	66.6011	38.831678545	86.4085	0	459.413	22.7486	226.068	56.9615	-20.9327	74.2779	0	731.995	56.1309	357.546	128.996	-8.32378	163.43
0.095	1393.432766635	25.1444	520.307141505	57.8364	43.707854695	73.7844	0	425.916	22.284	206.087	52.8	-15.6725	66.4614	0	661.789	49.9819	326.02	115.492	2.05766	154.103
0.105	1323.63642369	24.4256	486.15284382	52.7004	47.802540135	70.6198	0	404.2	19.1711	191.431	48.7355	-11.0568	61.022	0	614.511	44.4353	310.502	109.038	-2.4541	134.275
0.115	1293.08714943	21.8904	457.62006948	50.9199	47.137103785	62.3347	0	393.589	19.048	182.114	44.7612	-10.3198	58.8382	0	595.132	44.0923	299.891	102.54	1.08223	129.288
0.125	1276.136684375	20.7946	432.57083675	47.2876	46.235068375	58.8873	0	388.573	18.4571	175.706	41.7483	-1.99662	56.6185	0	581.761	41.0967	283.138	95.5231	10.2059	129.134
0.135	1245.091424535	20.6768	407.55032469	46.0926	44.653427415	57.4133	0	377.644	17.59	164.783	40.8609	-2.96532	54.2251	0	557.582	38.5271	265.719	92.9609	9.19557	115.865
0.145	1191.75899562	19.5968	386.467115105	41.1	44.0398379	54.9507	0	360.155	16.9928	154.447	38.7994	-0.269261	48.9115	0	520.488	36.9888	247.126	85.8111	6.48604	114.127
0.155	1132.099054695	18.6498	367.944437865	40.838	42.691572965	51.2696	0	341.523	16.1882	141.372	38.1101	0.696871	48.4071	0	481.663	37.0494	239.403	80.749	15.3006	105.185
0.165	1084.441496325	17.341	351.16404345	40.4495	41.6171316	48.4842	0	327.087	14.8639	132.793	35.4635	3.69325	48.3106	0	450.116	32.8867	219.27	76.9629	14.404	101.595
0.175	1053.727291575	17.5751	329.715867075	39.7734	44.54834545	47.3268	0	318.132	15.7687	122.913	34.1804	3.24722	46.9387	0	430.119	33.3437	204.014	72.9692	12.1305	97.9711
0.185	1028.8328669	16.8928	302.533045785	36.744	45.750476135	47.2102	0	311.128	15.1212	115.417	32.9977	6.74985	44.6628	0	414.826	33.7244	200.114	73.6837	14.8986	94.1421
0.195	1002.812313945	16.3359	278.335544175	34.9968	45.3880284	44.2475	0	302.19	14.5715	105.668	33.0938	7.0731	43.1653	0	396.42	32.8064	182.339	72.5457	18.4468	95.5479
