   0.500000E-02   0.256202E+03   0.519055E+02   0.123309E+02   0.736689E+02  -0.278644E+02   0.519780E+02   0.000000E+00   0.231733E+02   0.203922E+02  -0.307533E+02   0.228478E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.586933E+02   0.649624E+02   0.880550E+01   0.111971E+03  -0.418227E+02   0.118227E+03
   0.150000E-01   0.877672E+03   0.720250E+02   0.245131E+03   0.145665E+03  -0.311020E+02   0.148726E+03   0.000000E+00   0.229583E+03   0.659248E+02  -0.589106E+02   0.114799E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.393105E+03   0.120836E+03   0.125746E+03   0.258834E+03  -0.190292E+03   0.313186E+03
   0.250000E-01   0.128837E+04   0.663428E+02   0.468788E+03   0.148450E+03  -0.343971E+01   0.162129E+03   0.000000E+00   0.411140E+03   0.698700E+02   0.427285E+02   0.142238E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.644510E+03   0.115147E+03   0.263725E+03   0.263154E+03  -0.186529E+03   0.318732E+03
   0.350000E-01   0.143620E+04   0.536953E+02   0.565839E+03   0.121059E+03   0.109837E+02   0.151722E+03   0.000000E+00   0.504162E+03   0.673280E+02   0.121720E+03   0.148561E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.742050E+03   0.981813E+02   0.334779E+03   0.238357E+03  -0.140773E+03   0.305885E+03
   0.450000E-01   0.147919E+04   0.441332E+02   0.583011E+03   0.103560E+03   0.288873E+02   0.130541E+03   0.000000E+00   0.535691E+03   0.579286E+02   0.175099E+03   0.132183E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.756680E+03   0.860668E+02   0.366788E+03   0.199977E+03  -0.783765E+02   0.266262E+03
   0.550000E-01   0.152327E+04   0.385114E+02   0.589192E+03   0.908598E+02   0.373814E+02   0.108677E+03   0.000000E+00   0.558943E+03   0.492882E+02   0.197889E+03   0.110700E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.774038E+03   0.759364E+02   0.376249E+03   0.178141E+03  -0.615155E+02   0.227415E+03
   0.650000E-01   0.157423E+04   0.368819E+02   0.588138E+03   0.832593E+02   0.327716E+02   0.106104E+03   0.000000E+00   0.584694E+03   0.467395E+02   0.221274E+03   0.108952E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.799571E+03   0.702396E+02   0.389810E+03   0.164904E+03  -0.439380E+02   0.215980E+03
   0.750000E-01   0.156701E+04   0.332060E+02   0.573018E+03   0.758380E+02   0.262570E+02   0.927755E+02   0.000000E+00   0.582077E+03   0.415763E+02   0.220098E+03   0.978823E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.793201E+03   0.633002E+02   0.382757E+03   0.151747E+03  -0.373194E+02   0.189020E+03
   0.850000E-01   0.148418E+04   0.297223E+02   0.543351E+03   0.666011E+02   0.292581E+02   0.864085E+02   0.000000E+00   0.549840E+03   0.362581E+02   0.210563E+03   0.862751E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.731995E+03   0.561309E+02   0.357546E+03   0.128996E+03  -0.832378E+01   0.163430E+03
   0.950000E-01   0.137967E+04   0.251444E+02   0.509143E+03   0.578364E+02   0.333401E+02   0.737844E+02   0.000000E+00   0.508351E+03   0.340747E+02   0.194478E+03   0.791200E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.661789E+03   0.499819E+02   0.326020E+03   0.115492E+03   0.205766E+01   0.154103E+03
