# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.145233311312298330e+00 1.020512006225771318e+00 1.024069759597425952e-02 5.707023239460082276e-03 2.145729766337038831e-03 1.052426921382614879e-02 -8.379483440655774093e-03 4.007026046494901149e-03
3.147441646074856880e+00 1.020490890490981517e+00 1.024173615236526752e-02 5.709647940762220715e-03 2.161506288926604100e-03 1.055877206462555243e-02 -8.398044806153037029e-03 4.004564491947089355e-03
3.149651531355911693e+00 1.020469787755820645e+00 1.024228091860035321e-02 5.713048734024114145e-03 2.176887692682701308e-03 1.059204294481533477e-02 -8.416964574095556553e-03 4.003408822110254839e-03
3.151862968244114604e+00 1.020448698406059451e+00 1.024233660774141741e-02 5.717217173350641266e-03 2.191876927701068897e-03 1.062409162701525266e-02 -8.436236556081125326e-03 4.003540576149538545e-03
3.154075957828880838e+00 1.020427622827470904e+00 1.024190793285036788e-02 5.722144812846681645e-03 2.206476944077447478e-03 1.065492788384507505e-02 -8.455854563707534272e-03 4.004941293230077949e-03
3.156290501200392562e+00 1.020406561405826418e+00 1.024099960698910891e-02 5.727823206617120057e-03 2.220690691907591975e-03 1.068456148792458656e-02 -8.475812408572595130e-03 4.007592512517015731e-03
3.158506599449595775e+00 1.020385514526897852e+00 1.023961634321955000e-02 5.734243908766832598e-03 2.234521121287236928e-03 1.071300221187354053e-02 -8.496103902274090153e-03 4.011475773175488500e-03
3.160724253668202977e+00 1.020364482576457066e+00 1.023776285460359890e-02 5.741398473400704042e-03 2.247971182312136391e-03 1.074025982831172850e-02 -8.516722856409831080e-03 4.016572614370638936e-03
3.162943464948693606e+00 1.020343465940275474e+00 1.023544385420315471e-02 5.749278454623612221e-03 2.261043825078029677e-03 1.076634410985890904e-02 -8.537663082577607102e-03 4.022864575267604513e-03
3.165164234384312714e+00 1.020322465004125823e+00 1.023266405508013385e-02 5.757875406540437571e-03 2.273741999680659129e-03 1.079126482913484592e-02 -8.558918392375210876e-03 4.030333195031522708e-03
3.167386563069074956e+00 1.020301480153779083e+00 1.022942817029643021e-02 5.767180883256062263e-03 2.286068656215775770e-03 1.081503175875932719e-02 -8.580482597400454145e-03 4.038960012827537069e-03
3.169610452097761488e+00 1.020280511775007337e+00 1.022574091291395676e-02 5.777186438875366731e-03 2.298026744779120643e-03 1.083765467135210624e-02 -8.602349509251120893e-03 4.048726567820787672e-03
3.171835902565922627e+00 1.020259560253583109e+00 1.022160699599462645e-02 5.787883627503230544e-03 2.309619215466436962e-03 1.085914333953296937e-02 -8.624512939525015923e-03 4.059614399176408525e-03
3.174062915569878740e+00 1.020238625975277147e+00 1.021703113260033317e-02 5.799264003244535871e-03 2.320849018373473578e-03 1.087950753592167689e-02 -8.646966699819933627e-03 4.071605046059546644e-03
3.176291492206718914e+00 1.020217709325861977e+00 1.021201803579298989e-02 5.811319120204160547e-03 2.331719103595970236e-03 1.089875703313799953e-02 -8.669704601733670135e-03 4.084680047635332566e-03
3.178521633574302729e+00 1.020196810691109235e+00 1.020657241863450262e-02 5.824040532486989344e-03 2.342232421229677522e-03 1.091690160380171665e-02 -8.692720456864028514e-03 4.098820943068916776e-03
3.180753340771260262e+00 1.020175930456791002e+00 1.020069899418677394e-02 5.837419794197901829e-03 2.352391921370337348e-03 1.093395102053259550e-02 -8.716008076808804891e-03 4.114009271525433283e-03
3.182986614896994304e+00 1.020155069008678916e+00 1.019440247551171852e-02 5.851448459441774101e-03 2.362200554113691193e-03 1.094991505595040160e-02 -8.739561273165790192e-03 4.130226572170017825e-03
3.185221457051678140e+00 1.020134226732544835e+00 1.018768757567123200e-02 5.866118082323494402e-03 2.371661269555488775e-03 1.096480348267491432e-02 -8.763373857532790953e-03 4.147454384167818288e-03
3.187457868336257771e+00 1.020113404014160396e+00 1.018055900772722559e-02 5.881420216947931892e-03 2.380777017791470274e-03 1.097862607332589051e-02 -8.787439641507589425e-03 4.165674246683962606e-03
3.189695849852452803e+00 1.020092601239297680e+00 1.017302148474160534e-02 5.897346417419981751e-03 2.389550748917386273e-03 1.099139260052312168e-02 -8.811752436688006021e-03 4.184867698883605602e-03
3.191935402702756441e+00 1.020071818793728546e+00 1.016507971977627552e-02 5.913888237844517476e-03 2.397985413028977386e-03 1.100311283688636295e-02 -8.836306054671822993e-03 4.205016279931878681e-03
3.194176527990434611e+00 1.020051057063225075e+00 1.015673842589315257e-02 5.931037232326415165e-03 2.406083960221986826e-03 1.101379655503538849e-02 -8.861094307056838204e-03 4.226101528993916716e-03
3.196419226819529502e+00 1.020030316433558459e+00 1.014800231615412517e-02 5.948784954970563060e-03 2.413849340592163009e-03 1.102345352758996727e-02 -8.886111005440851252e-03 4.248104985234870193e-03
3.198663500294857798e+00 1.020009597290501224e+00 1.013887610362111148e-02 5.967122959881839862e-03 2.421284504235250452e-03 1.103209352716988043e-02 -8.911349961421663468e-03 4.271008187819872251e-03
3.200909349522011560e+00 1.019988900019824563e+00 1.012936450135601754e-02 5.986042801165118200e-03 2.428392401246989331e-03 1.103972632639487958e-02 -8.936804986597060574e-03 4.294792675914056029e-03
3.203156775607359563e+00 1.019968225007300555e+00 1.011947222242074590e-02 6.005536032925293255e-03 2.435175981723129365e-03 1.104636169788475973e-02 -8.962469892564856044e-03 4.319439988682575483e-03
3.205405779658047294e+00 1.019947572638701505e+00 1.010920397987720779e-02 6.025594209267231584e-03 2.441638195759412468e-03 1.105200941425927598e-02 -8.988338490922833865e-03 4.344931665290557680e-03
3.207656362781997395e+00 1.019926943299798605e+00 1.009856448678729708e-02 6.046208884295824898e-03 2.447781993451585321e-03 1.105667924813819730e-02 -9.014404593268800572e-03 4.371249244903153107e-03
3.209908526087910996e+00 1.019906337376364158e+00 1.008755845621293022e-02 6.067371612115948429e-03 2.453610324895392006e-03 1.106038097214130309e-02 -9.040662011200552295e-03 4.398374266685496636e-03
3.212162270685266829e+00 1.019885755254169579e+00 1.007619060121601670e-02 6.089073946832478275e-03 2.459126140186574435e-03 1.106312435888836057e-02 -9.067104556315874753e-03 4.426288269802717071e-03
3.214417597684323002e+00 1.019865197318987393e+00 1.006446563485845734e-02 6.111307442550308749e-03 2.464332389420882327e-03 1.106491918099914221e-02 -9.093726040212586625e-03 4.454972793419975305e-03
3.216674508196117444e+00 1.019844663956588793e+00 1.005238827020215817e-02 6.134063653374302073e-03 2.469232022694055426e-03 1.106577521109341523e-02 -9.120520274488463225e-03 4.484409376702389732e-03
3.218933003332467901e+00 1.019824155552745637e+00 1.003996322030902520e-02 6.157334133409356897e-03 2.473827990101842584e-03 1.106570222179095384e-02 -9.147481070741318027e-03 4.514579558815117778e-03
3.221193084205972390e+00 1.019803672493229785e+00 1.002719519824096621e-02 6.181110436760338910e-03 2.478123241739984845e-03 1.106470998571152525e-02 -9.174602240568935016e-03 4.545464878923283908e-03
3.223454751930010964e+00 1.019783215163813761e+00 1.001408891705988721e-02 6.205384117532143293e-03 2.482120727704230628e-03 1.106280827547490540e-02 -9.201877595569129403e-03 4.577046876192043812e-03
3.225718007618743943e+00 1.019762783950268759e+00 1.000064908982769597e-02 6.230146729829634869e-03 2.485823398090321844e-03 1.106000686370086326e-02 -9.229300947339679970e-03 4.609307089786518485e-03
3.227982852387117241e+00 1.019742379238366414e+00 9.986880429606286372e-03 6.255389827757716625e-03 2.489234202994004743e-03 1.105631552300916434e-02 -9.256866107478410599e-03 4.642227058871877497e-03
3.230249287350853926e+00 1.019722001413879253e+00 9.972787649457590456e-03 6.281104965421233435e-03 2.492356092511022539e-03 1.105174402601959149e-02 -9.284566887583075787e-03 4.675788322613208016e-03
3.232517313626466215e+00 1.019701650862578912e+00 9.958375462443489964e-03 6.307283696925103031e-03 2.495192016737121914e-03 1.104630214535190155e-02 -9.312397099251513294e-03 4.709972420175705630e-03
3.234786932331247034e+00 1.019681327970236806e+00 9.943648581625901331e-03 6.333917576374180694e-03 2.497744925768044782e-03 1.103999965362587390e-02 -9.340350554081498433e-03 4.744760890724473122e-03
3.237058144583274455e+00 1.019661033122625016e+00 9.928611720066727112e-03 6.360998157873365942e-03 2.500017769699538258e-03 1.103284632346127579e-02 -9.368421063670841209e-03 4.780135273424674855e-03
3.239330951501412148e+00 1.019640766705515622e+00 9.913269590827885475e-03 6.388516995527521863e-03 2.502013498627347291e-03 1.102485192747788313e-02 -9.396602439617327343e-03 4.816077107441428355e-03
3.241605354205308043e+00 1.019620529104680262e+00 9.897626906971263364e-03 6.416465643441547108e-03 2.503735062647214661e-03 1.101602623829545796e-02 -9.424888493518766841e-03 4.852567931939893650e-03
3.243881353815397883e+00 1.019600320705890795e+00 9.881688381558785886e-03 6.444835655720303029e-03 2.505185411854886184e-03 1.100637902853378140e-02 -9.453273036972945423e-03 4.889589286085190001e-03
3.246158951452903008e+00 1.019580141894918857e+00 9.865458727652339985e-03 6.473618586468689144e-03 2.506367496346106807e-03 1.099592007081261376e-02 -9.481749881577673095e-03 4.927122709042479169e-03
3.248438148239831680e+00 1.019559993057536751e+00 9.848942658313845563e-03 6.502805989791577215e-03 2.507284266216620178e-03 1.098465913775173441e-02 -9.510312838930739046e-03 4.965149739976888223e-03
3.250718945298981311e+00 1.019539874579516114e+00 9.832144886605210382e-03 6.532389419793838137e-03 2.507938671562172112e-03 1.097260600197091061e-02 -9.538955720629934201e-03 5.003651918053546831e-03
3.253001343753936236e+00 1.019519786846628584e+00 9.815070125588331792e-03 6.562360430580372293e-03 2.508333662478507125e-03 1.095977043608991307e-02 -9.567672338273072036e-03 5.042610782437616755e-03
3.255285344729070385e+00 1.019499730244646019e+00 9.797723088325121024e-03 6.592710576256037569e-03 2.508472189061367996e-03 1.094616221272851075e-02 -9.596456503457926127e-03 5.082007872294213788e-03
3.257570949349547273e+00 1.019479705159340721e+00 9.780108487877482368e-03 6.623431410925739553e-03 2.508357201406503575e-03 1.093179110450648306e-02 -9.625302027782327297e-03 5.121824726788502292e-03
3.259858158741320011e+00 1.019459711976483662e+00 9.762231037307318379e-03 6.654514488694344802e-03 2.507991649609654043e-03 1.091666688404358682e-02 -9.654202722844049123e-03 5.162042885085609337e-03
3.262146974031132629e+00 1.019439751081847811e+00 9.744095449676545492e-03 6.685951363666725079e-03 2.507378483766566513e-03 1.090079932395960488e-02 -9.683152400240889468e-03 5.202643886350663723e-03
3.264437396346519638e+00 1.019419822861204361e+00 9.725706438047066263e-03 6.717733589947785106e-03 2.506520653972985936e-03 1.088419819687430450e-02 -9.712144871570660074e-03 5.243609269748828079e-03
3.266729426815808246e+00 1.019399927700324948e+00 9.707068715480779778e-03 6.749852721642390571e-03 2.505421110324656392e-03 1.086687327540745290e-02 -9.741173948431148394e-03 5.284920574445230342e-03
3.269023066568116587e+00 1.019380065984981876e+00 9.688186995039600735e-03 6.782300312855408901e-03 2.504082802917321528e-03 1.084883433217882429e-02 -9.770233442420141884e-03 5.326559339604995842e-03
3.271318316733356824e+00 1.019360238100946781e+00 9.669065989785436896e-03 6.815067917691740480e-03 2.502508681846728460e-03 1.083009113980819803e-02 -9.799317165135452284e-03 5.368507104393277669e-03
3.273615178442233820e+00 1.019340444433991522e+00 9.649710412780182142e-03 6.848147090256269214e-03 2.500701697208619102e-03 1.081065347091532403e-02 -9.828418928174880928e-03 5.410745407975229779e-03
3.275913652826246469e+00 1.019320685369887736e+00 9.630124977085747703e-03 6.881529384653867730e-03 2.498664799098740136e-03 1.079053109811998687e-02 -9.857532543136217004e-03 5.453255789515979238e-03
3.278213741017687699e+00 1.019300961294407948e+00 9.610314395764046544e-03 6.915206354989415598e-03 2.496400937612836077e-03 1.076973379404195727e-02 -9.886651821617263580e-03 5.496019788180663522e-03
3.280515444149645798e+00 1.019281272593323351e+00 9.590283381876984689e-03 6.949169555367784579e-03 2.493913062846651440e-03 1.074827133130100767e-02 -9.915770575215799437e-03 5.539018943134408832e-03
3.282818763356005309e+00 1.019261619652405582e+00 9.570036648486459491e-03 6.983410539893874190e-03 2.491204124895930305e-03 1.072615348251689839e-02 -9.944882615529648459e-03 5.582234793542383867e-03
3.285123699771445249e+00 1.019242002857427165e+00 9.549578908654387382e-03 7.017920862672544918e-03 2.488277073856418921e-03 1.070339002030941747e-02 -9.973981754156584223e-03 5.625648878569699217e-03
3.287430254531443108e+00 1.019222422594159516e+00 9.528914875442660512e-03 7.052692077808698015e-03 2.485134859823858334e-03 1.067999071729831308e-02 -1.000306180269442367e-02 5.669242737381519244e-03
3.289738428772272183e+00 1.019202879248374716e+00 9.508049261913203987e-03 7.087715739407194834e-03 2.481780432893998696e-03 1.065596534610338021e-02 -1.003211657274095080e-02 5.712997909142964077e-03
3.292048223631004689e+00 1.019183373205844845e+00 9.486986781127906485e-03 7.122983401572936628e-03 2.478216743162580619e-03 1.063132367934437224e-02 -1.006113987589397907e-02 5.756895933019193744e-03
3.294359640245510423e+00 1.019163904852340874e+00 9.465732146148682705e-03 7.158486618410793423e-03 2.474446740725349050e-03 1.060607548964106334e-02 -1.009012552375129247e-02 5.800918348175337046e-03
3.296672679754458546e+00 1.019144474573635328e+00 9.444290070037435203e-03 7.194216944025643920e-03 2.470473375678050240e-03 1.058023054961322595e-02 -1.011906732791069061e-02 5.845046693776531459e-03
3.298987343297317132e+00 1.019125082755499845e+00 9.422665265856080413e-03 7.230165932522359014e-03 2.466299598116428703e-03 1.055379863188064121e-02 -1.014795909996996440e-02 5.889262508987905785e-03
3.301303632014355394e+00 1.019105729783706282e+00 9.400862446666510483e-03 7.266325138005840824e-03 2.461928358136228085e-03 1.052678950906305901e-02 -1.017679465152692558e-02 5.933547332974625256e-03
3.303621547046641460e+00 1.019086416044026500e+00 9.378886325530645315e-03 7.302686114580949836e-03 2.457362605833195070e-03 1.049921295378027260e-02 -1.020556779417935815e-02 5.977882704901802194e-03
3.305941089536046817e+00 1.019067141922232356e+00 9.356741615510378793e-03 7.339240416352588170e-03 2.452605291303072439e-03 1.047107873865203709e-02 -1.023427233952507558e-02 6.022250163934605299e-03
3.308262260625242313e+00 1.019047907804095709e+00 9.334433029667627349e-03 7.375979597425611975e-03 2.447659364641606005e-03 1.044239663629813186e-02 -1.026290209916185317e-02 6.066631249238142558e-03
3.310585061457703482e+00 1.019028714075388420e+00 9.311965281064283131e-03 7.412895211904926840e-03 2.442527775944538550e-03 1.041317641933831549e-02 -1.029145088468751135e-02 6.111007499977585272e-03
3.312909493177706555e+00 1.019009561121882346e+00 9.289343082762267778e-03 7.449978813895402792e-03 2.437213475307616756e-03 1.038342786039236909e-02 -1.031991250769983930e-02 6.155360455318057908e-03
3.315235556930332450e+00 1.018990449329348902e+00 9.266571147823483845e-03 7.487221957501902919e-03 2.431719412826585571e-03 1.035316073208007032e-02 -1.034828077979661927e-02 6.199671654424684930e-03
3.317563253861465888e+00 1.018971379083560613e+00 9.243654189309828684e-03 7.524616196829338882e-03 2.426048538597187776e-03 1.032238480702117253e-02 -1.037654951257567341e-02 6.243922636462636774e-03
3.319892585117795836e+00 1.018952350770289117e+00 9.220596920283215259e-03 7.562153085982576371e-03 2.420203802715169186e-03 1.029110985783545512e-02 -1.040471251763478745e-02 6.288094940597037039e-03
3.322223551846816392e+00 1.018933364775305828e+00 9.197404053805554799e-03 7.599824179066482811e-03 2.414188155276276049e-03 1.025934565714269747e-02 -1.043276360657174884e-02 6.332170105993009321e-03
3.324556155196827678e+00 1.018914421484383048e+00 9.174080302938742923e-03 7.637621030185964659e-03 2.408004546376249846e-03 1.022710197756265121e-02 -1.046069659098437452e-02 6.376129671815725791e-03
