   0.110000E-03  -0.220009E+03  -0.220009E+03  -0.220009E+03   0.000000E+00   0.148172E-03   0.133361E-02   0.346882E-03   0.988031E-04   0.889289E-03   0.231900E-02   0.292962E-02  -0.209202E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.580938E+00  -0.580943E+00   0.575338E-04   0.611266E-04   0.549683E-04  -0.730485E-05   0.251123E-05   0.587174E-04   0.297187E+00  -0.297068E+00   0.325089E-01  -0.323952E-01   0.000000E+00   0.207281E-02   0.124367E-02   0.888318E-03  -0.616437E-07   0.884507E-08   0.180948E-07  -0.511853E-08  -0.970828E-08   0.211003E-08   0.000000E+00
   0.116496E-03  -0.232304E+03  -0.232304E+03  -0.232304E+03   0.000000E+00   0.166153E-03   0.149609E-02   0.389000E-03   0.110831E-03   0.997745E-03   0.259766E-02   0.328359E-02  -0.265623E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.650000E+00  -0.650006E+00   0.680044E-04   0.726102E-04   0.646309E-04  -0.945029E-05   0.376838E-05   0.700797E-04   0.332520E+00  -0.332380E+00   0.363763E-01  -0.362416E-01   0.000000E+00   0.232489E-02   0.139492E-02   0.996346E-03  -0.797383E-07   0.902039E-08   0.207693E-07  -0.619344E-08  -0.114842E-07   0.237829E-08   0.000000E+00
   0.123375E-03  -0.245286E+03  -0.245286E+03  -0.245286E+03   0.000000E+00   0.186286E-03   0.167847E-02   0.436291E-03   0.124331E-03   0.111866E-02   0.291187E-02   0.368934E-02  -0.337910E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.727410E+00  -0.727417E+00   0.802921E-04   0.863648E-04   0.758480E-04  -0.124603E-04   0.572382E-05   0.838002E-04   0.372126E+00  -0.371959E+00   0.407113E-01  -0.405517E-01   0.000000E+00   0.260760E-02   0.156454E-02   0.111750E-02  -0.103007E-06   0.892302E-08   0.238720E-07  -0.769837E-08  -0.137254E-07   0.257283E-08   0.000000E+00
   0.130661E-03  -0.258993E+03  -0.258993E+03  -0.258993E+03   0.000000E+00   0.208694E-03   0.188114E-02   0.489267E-03   0.139412E-03   0.125481E-02   0.326178E-02   0.413242E-02  -0.448421E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.813917E+00  -0.813925E+00   0.946890E-04   0.102799E-03   0.890907E-04  -0.163095E-04   0.832493E-05   0.100078E-03   0.416387E+00  -0.416190E+00   0.455566E-01  -0.453674E-01   0.000000E+00   0.292464E-02   0.175476E-02   0.125336E-02  -0.133142E-06   0.800728E-08   0.270664E-07  -0.955510E-08  -0.164008E-07   0.275447E-08   0.000000E+00
   0.138377E-03  -0.273467E+03  -0.273467E+03  -0.273467E+03   0.000000E+00   0.234257E-03   0.211217E-02   0.548653E-03   0.156385E-03   0.140713E-02   0.365985E-02   0.463633E-02  -0.582193E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.910730E+00  -0.910740E+00   0.111611E-03   0.122410E-03   0.104877E-03  -0.210052E-04   0.115424E-04   0.119271E-03   0.465922E+00  -0.465688E+00   0.509801E-01  -0.507560E-01   0.000000E+00   0.328018E-02   0.196807E-02   0.140572E-02  -0.172107E-06   0.593328E-08   0.303745E-07  -0.119095E-07  -0.199398E-07   0.309944E-08   0.000000E+00
   0.146548E-03  -0.288749E+03  -0.288749E+03  -0.288749E+03   0.000000E+00   0.262989E-03   0.236557E-02   0.615628E-03   0.175399E-03   0.157832E-02   0.410279E-02   0.519676E-02  -0.737672E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.101840E+01  -0.101841E+01   0.131384E-03   0.145742E-03   0.123829E-03  -0.265379E-04   0.153317E-04   0.141587E-03   0.521013E+00  -0.520736E+00   0.570135E-01  -0.567481E-01   0.000000E+00   0.367889E-02   0.220729E-02   0.157657E-02  -0.221910E-06   0.269675E-08   0.341040E-07  -0.149815E-07  -0.246649E-07   0.363416E-08   0.000000E+00
   0.155202E-03  -0.304885E+03  -0.304885E+03  -0.304885E+03   0.000000E+00   0.294802E-03   0.265437E-02   0.689963E-03   0.196679E-03   0.177040E-02   0.460023E-02   0.583110E-02  -0.947583E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.113947E+01  -0.113948E+01   0.154896E-03   0.173469E-03   0.146735E-03  -0.327235E-04   0.194460E-04   0.167734E-03   0.582961E+00  -0.582633E+00   0.637993E-01  -0.634849E-01   0.000000E+00   0.412607E-02   0.247559E-02   0.176820E-02  -0.285887E-06  -0.257567E-08   0.379037E-07  -0.188194E-07  -0.309289E-07   0.458217E-08   0.000000E+00
   0.164368E-03  -0.321923E+03  -0.321923E+03  -0.321923E+03   0.000000E+00   0.330484E-03   0.297896E-02   0.773727E-03   0.220912E-03   0.198185E-02   0.515621E-02   0.653705E-02  -0.125639E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.127680E+01  -0.127682E+01   0.182987E-03   0.206718E-03   0.174371E-03  -0.400037E-04   0.242458E-04   0.198814E-03   0.653233E+00  -0.652843E+00   0.714982E-01  -0.711251E-01   0.000000E+00   0.462795E-02   0.277671E-02   0.198327E-02  -0.367810E-06  -0.109905E-07   0.408729E-07  -0.229399E-07  -0.377761E-07   0.574421E-08   0.000000E+00
   0.174074E-03  -0.339913E+03  -0.339913E+03  -0.339913E+03   0.000000E+00   0.371463E-03   0.333903E-02   0.868149E-03   0.247668E-03   0.223018E-02   0.578324E-02   0.732614E-02  -0.158340E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.142706E+01  -0.142708E+01   0.215784E-03   0.245536E-03   0.206679E-03  -0.484548E-04   0.298029E-04   0.235050E-03   0.730121E+00  -0.729660E+00   0.799243E-01  -0.794827E-01   0.000000E+00   0.519081E-02   0.311440E-02   0.222445E-02  -0.471961E-06  -0.231009E-07   0.430972E-07  -0.275339E-07  -0.456618E-07   0.728552E-08   0.000000E+00
   0.184353E-03  -0.358909E+03  -0.358909E+03  -0.358909E+03   0.000000E+00   0.416052E-03   0.374827E-02   0.973961E-03   0.277331E-03   0.250170E-02   0.648912E-02   0.821715E-02  -0.199353E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.159791E+01  -0.159794E+01   0.255032E-03   0.292039E-03   0.245522E-03  -0.584514E-04   0.363333E-04   0.278274E-03   0.817546E+00  -0.816999E+00   0.895068E-01  -0.889831E-01   0.000000E+00   0.582203E-02   0.349312E-02   0.249493E-02  -0.604283E-06  -0.398501E-07   0.445326E-07  -0.329962E-07  -0.552779E-07   0.934897E-08   0.000000E+00
