   0.110000E-03   0.271107E+03   0.271107E+03   0.271107E+03   0.000000E+00  -0.320459E-03  -0.286726E-02  -0.674650E-03  -0.219413E-03  -0.185529E-02  -0.505988E-02  -0.509026E-02   0.338844E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.145181E+01   0.145173E+01  -0.244625E-02   0.213072E-02  -0.173615E-02  -0.539264E-02   0.532445E-02   0.139528E-02  -0.741042E+00   0.740722E+00  -0.938022E-01   0.934468E-01   0.000000E+00  -0.461356E-02  -0.276473E-02  -0.197321E-02  -0.323523E-04  -0.338087E-04  -0.325459E-04   0.694613E-05   0.130674E-04  -0.263680E-05   0.000000E+00
   0.116496E-03   0.286258E+03   0.286258E+03   0.286258E+03   0.000000E+00  -0.354191E-03  -0.320459E-02  -0.674650E-03  -0.250928E-03  -0.229929E-02  -0.633329E-02  -0.695310E-02   0.674650E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.151124E+01   0.151114E+01  -0.289822E-02   0.254870E-02  -0.215570E-02  -0.652019E-02   0.643891E-02   0.177566E-02  -0.771146E+00   0.770790E+00  -0.988824E-01   0.984840E-01   0.000000E+00  -0.517677E-02  -0.310207E-02  -0.221389E-02  -0.376583E-04  -0.395745E-04  -0.381827E-04   0.832949E-05   0.155506E-04  -0.307453E-05   0.000000E+00
   0.123375E-03   0.302255E+03   0.302255E+03   0.302255E+03   0.000000E+00  -0.392207E-03  -0.375073E-02  -0.843313E-03  -0.261293E-03  -0.236128E-02  -0.505988E-02  -0.969139E-02   0.926302E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.163277E+01   0.163265E+01  -0.346320E-02   0.306316E-02  -0.268698E-02  -0.792578E-02   0.782975E-02   0.225102E-02  -0.832946E+00   0.832539E+00  -0.107715E+00   0.107256E+00   0.000000E+00  -0.580878E-02  -0.348059E-02  -0.248394E-02  -0.437494E-04  -0.463018E-04  -0.448041E-04   0.100399E-04   0.185808E-04  -0.358632E-05   0.000000E+00
   0.130661E-03   0.319146E+03   0.319146E+03   0.319146E+03   0.000000E+00  -0.337325E-03  -0.363250E-02  -0.972940E-03  -0.303593E-03  -0.276341E-02  -0.674650E-02  -0.947162E-02   0.947162E-04   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.184013E+01   0.183999E+01  -0.416979E-02   0.369288E-02  -0.337818E-02  -0.969218E-02   0.957947E-02   0.285969E-02  -0.938551E+00   0.938065E+00  -0.121724E+00   0.121176E+00   0.000000E+00  -0.651792E-02  -0.390530E-02  -0.278692E-02  -0.505458E-04  -0.539428E-04  -0.523804E-04   0.120989E-04   0.221873E-04  -0.417218E-05   0.000000E+00
   0.138377E-03   0.336981E+03   0.336981E+03   0.336981E+03   0.000000E+00  -0.500114E-03  -0.587382E-02  -0.109924E-02  -0.337325E-03  -0.294866E-02  -0.843313E-02  -0.109337E-01   0.126203E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.228619E+01   0.228602E+01  -0.507355E-02   0.445077E-02  -0.428696E-02  -0.119128E-01   0.117825E-01   0.361804E-02  -0.116614E+01   0.116550E+01  -0.149531E+00   0.148825E+00   0.000000E+00  -0.731362E-02  -0.438184E-02  -0.312687E-02  -0.580350E-04  -0.626186E-04  -0.611039E-04   0.146572E-04   0.266434E-04  -0.488189E-05   0.000000E+00
   0.146548E-03   0.355813E+03   0.355813E+03   0.355813E+03   0.000000E+00  -0.565553E-03  -0.565553E-02  -0.124020E-02  -0.387924E-03  -0.349238E-02  -0.902878E-02  -0.118064E-01   0.146843E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.262943E+01   0.262923E+01  -0.619028E-02   0.543324E-02  -0.540369E-02  -0.147118E-01   0.145589E-01   0.459314E-02  -0.134097E+01   0.134020E+01  -0.172124E+00   0.171266E+00   0.000000E+00  -0.820634E-02  -0.491645E-02  -0.350823E-02  -0.663703E-04  -0.725726E-04  -0.712527E-04   0.178414E-04   0.321733E-04  -0.575320E-05   0.000000E+00
   0.155202E-03   0.375697E+03   0.375697E+03   0.375697E+03   0.000000E+00  -0.674650E-03  -0.543418E-02  -0.148053E-02  -0.374755E-03  -0.397304E-02  -0.104941E-01  -0.134930E-01   0.209881E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.291369E+01   0.291344E+01  -0.757104E-02   0.668283E-02  -0.670529E-02  -0.181399E-01   0.179588E-01   0.575358E-02  -0.148551E+01   0.148460E+01  -0.191936E+00   0.190923E+00   0.000000E+00  -0.920823E-02  -0.551645E-02  -0.393621E-02  -0.753742E-04  -0.837697E-04  -0.829470E-04   0.217834E-04   0.392238E-04  -0.698183E-05   0.000000E+00
   0.164368E-03   0.396692E+03   0.396692E+03   0.396692E+03   0.000000E+00  -0.827689E-03  -0.521611E-02  -0.153359E-02  -0.490364E-03  -0.321701E-02  -0.119626E-01  -0.151796E-01   0.271422E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.288816E+01   0.288786E+01  -0.920672E-02   0.826904E-02  -0.820235E-02  -0.222972E-01   0.220779E-01   0.718445E-02  -0.147141E+01   0.147045E+01  -0.195008E+00   0.193912E+00   0.000000E+00  -0.103332E-01  -0.619015E-02  -0.441676E-02  -0.851716E-04  -0.962183E-04  -0.960765E-04   0.263614E-04   0.474404E-04  -0.842985E-05   0.000000E+00
   0.174074E-03   0.418861E+03   0.418861E+03   0.418861E+03   0.000000E+00  -0.843313E-03  -0.843313E-02  -0.185529E-02  -0.667997E-03  -0.661344E-02  -0.101863E-01  -0.167997E-01   0.336660E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.319191E+01   0.319154E+01  -0.112542E-01   0.101573E-01  -0.993851E-02  -0.272336E-01   0.269718E-01   0.874436E-02  -0.162562E+01   0.162450E+01  -0.217136E+00   0.215842E+00   0.000000E+00  -0.115954E-01  -0.694605E-02  -0.495593E-02  -0.954938E-04  -0.109837E-03  -0.110722E-03   0.317415E-04   0.572667E-04  -0.102562E-04   0.000000E+00
   0.184353E-03   0.442268E+03   0.442268E+03   0.442268E+03   0.000000E+00  -0.872185E-03  -0.843313E-02  -0.205282E-02  -0.645778E-03  -0.674650E-02  -0.137817E-01  -0.168663E-01   0.380634E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.375694E+01   0.375650E+01  -0.138086E-01   0.124462E-01  -0.118886E-01  -0.330874E-01   0.327764E-01   0.104102E-01  -0.191340E+01   0.191200E+01  -0.254533E+00   0.252928E+00   0.000000E+00  -0.130115E-01  -0.779420E-02  -0.556091E-02  -0.106197E-03  -0.124706E-03  -0.127076E-03   0.381526E-04   0.690753E-04  -0.125056E-04   0.000000E+00
   0.195240E-03   0.466984E+03   0.466984E+03   0.466984E+03   0.000000E+00  -0.945632E-03  -0.843313E-02  -0.247878E-02  -0.792153E-03  -0.505988E-02  -0.163547E-01  -0.202395E-01   0.623490E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.409905E+01   0.409852E+01  -0.167483E-01   0.151736E-01  -0.140733E-01  -0.398886E-01   0.395133E-01   0.123544E-01  -0.208693E+01   0.208531E+01  -0.280277E+00   0.278399E+00   0.000000E+00  -0.146004E-01  -0.874589E-02  -0.623974E-02  -0.116891E-03  -0.140747E-03  -0.145230E-03   0.458797E-04   0.833373E-04  -0.152384E-04   0.000000E+00
