# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.112293614142952247e+00 1.045121767889866105e+00 4.132866273164127052e-02 3.471745650951461176e-02 2.691134633867088566e-02 1.708799614061436156e-02 1.199721851903295250e-02 1.643917284606885229e-02
3.114478821248155338e+00 1.045092411906958230e+00 4.132996973393263801e-02 3.470164488382621731e-02 2.689131707703397434e-02 1.712942425326265117e-02 1.202362382526432454e-02 1.653160180237230395e-02
3.116665562633437414e+00 1.045063386614489165e+00 4.133110704091073201e-02 3.468497629255094805e-02 2.686990584416437330e-02 1.717007043175502665e-02 1.205105274375543357e-02 1.662244672900854356e-02
3.118853839376049208e+00 1.045034688253313693e+00 4.133207454477078047e-02 3.466745947976183212e-02 2.684712698636010711e-02 1.720994020954411119e-02 1.207949354425898181e-02 1.671171935342376930e-02
3.121043652553997738e+00 1.045006313064286818e+00 4.133287213770799745e-02 3.464910318953193930e-02 2.682299484991921071e-02 1.724903912008251064e-02 1.210893449652766102e-02 1.679943140306415159e-02
3.123235003246046304e+00 1.044978257288262657e+00 4.133349971191759009e-02 3.462991616593431160e-02 2.679752378113973987e-02 1.728737269682280309e-02 1.213936387031415085e-02 1.688559460537583656e-02
3.125427892531715823e+00 1.044950517166095993e+00 4.133395715959481409e-02 3.460990715304204657e-02 2.677072812631972956e-02 1.732494647321757356e-02 1.217076993537113613e-02 1.697022068780494955e-02
3.127622321491286161e+00 1.044923088938641831e+00 4.133424437293488352e-02 3.458908489492817928e-02 2.674262223175722167e-02 1.736176598271944524e-02 1.220314096145132775e-02 1.705332137779771301e-02
3.129818291205794356e+00 1.044895968846754508e+00 4.133436124413302631e-02 3.456745813566577258e-02 2.671322044375024768e-02 1.739783675878099969e-02 1.223646521830739665e-02 1.713490840280024186e-02
3.132015802757036838e+00 1.044869153131289030e+00 4.133430766538445655e-02 3.454503561932790318e-02 2.668253710859687378e-02 1.743316433485481501e-02 1.227073097569202596e-02 1.721499349025868222e-02
3.134214857227570317e+00 1.044842638033099513e+00 4.133408352888439524e-02 3.452182608998760616e-02 2.665058657259510716e-02 1.746775424439351437e-02 1.230592650335792827e-02 1.729358836761924270e-02
3.136415455700710453e+00 1.044816419793040962e+00 4.133368872682808420e-02 3.449783829171797211e-02 2.661738318204301748e-02 1.750161202084967241e-02 1.234204007105776588e-02 1.737070476232803126e-02
3.138617599260534519e+00 1.044790494651968160e+00 4.133312315141073751e-02 3.447308096859203613e-02 2.658294128323861541e-02 1.753474319767590536e-02 1.237905994854425311e-02 1.744635440183125996e-02
3.140821288991880511e+00 1.044764858850735889e+00 4.133238669482757616e-02 3.444756286468286799e-02 2.654727522247997060e-02 1.756715330832479827e-02 1.241697440557007308e-02 1.752054901357505759e-02
3.143026525980347596e+00 1.044739508630198488e+00 4.133147924927382810e-02 3.442129272406353746e-02 2.651039934606512147e-02 1.759884788624892921e-02 1.245577171188789502e-02 1.759330032500556334e-02
3.145233311312298330e+00 1.044714440231210295e+00 4.133040070694472823e-02 3.439427929080708657e-02 2.647232800029208563e-02 1.762983246490092831e-02 1.249544013725043499e-02 1.766462006356898581e-02
3.147441646074856880e+00 1.044689649894626537e+00 4.132915096003548366e-02 3.436653130898660591e-02 2.643307553145893621e-02 1.766011257773335633e-02 1.253596795141035877e-02 1.773451995671143297e-02
3.149651531355911693e+00 1.044665133861302220e+00 4.132772990074131542e-02 3.433805752267513056e-02 2.639265628586368040e-02 1.768969375819883991e-02 1.257734342412038069e-02 1.780301173187911340e-02
3.151862968244114604e+00 1.044640888372091236e+00 4.132613742125747919e-02 3.430886667594572337e-02 2.635108460980437398e-02 1.771858153974995367e-02 1.261955482513317343e-02 1.787010711651815936e-02
3.154075957828880838e+00 1.044616909667848370e+00 4.132437341377916823e-02 3.427896751287146104e-02 2.630837484957907965e-02 1.774678145583928959e-02 1.266259042420141666e-02 1.793581783807471006e-02
3.156290501200392562e+00 1.044593193989428626e+00 4.132243777050161049e-02 3.424836877752537867e-02 2.626454135148579769e-02 1.777429903991946392e-02 1.270643849107782990e-02 1.800015562399497407e-02
3.158506599449595775e+00 1.044569737577686785e+00 4.132033038362004085e-02 3.421707921398057378e-02 2.621959846182261161e-02 1.780113982544305473e-02 1.275108729551506850e-02 1.806313220172506284e-02
3.160724253668202977e+00 1.044546536673476744e+00 4.131805114532968726e-02 3.418510756631007452e-02 2.617356052688751822e-02 1.782730934586266788e-02 1.279652510726585202e-02 1.812475929871117802e-02
3.162943464948693606e+00 1.044523587517654173e+00 4.131559994782575684e-02 3.415246257858694373e-02 2.612644189297858022e-02 1.785281313463089534e-02 1.284274019608285314e-02 1.818504864239945534e-02
3.165164234384312714e+00 1.044500886351072966e+00 4.131297668330350531e-02 3.411915299488427200e-02 2.607825690639385685e-02 1.787765672520032559e-02 1.288972083171875498e-02 1.824401196023604441e-02
3.167386563069074956e+00 1.044478429414588128e+00 4.131018124395811203e-02 3.408518755927508748e-02 2.602901991343135185e-02 1.790184565102356448e-02 1.293745528392626666e-02 1.830166097966712951e-02
3.169610452097761488e+00 1.044456212949053997e+00 4.130721352198481189e-02 3.405057501583245994e-02 2.597874526038911752e-02 1.792538544555319704e-02 1.298593182245806263e-02 1.835800742813885333e-02
3.171835902565922627e+00 1.044434233195326245e+00 4.130407340957887447e-02 3.401532410862946609e-02 2.592744729356524086e-02 1.794828164224183606e-02 1.303513871706682946e-02 1.841306303309737935e-02
3.174062915569878740e+00 1.044412486394258321e+00 4.130076079893547913e-02 3.397944358173915491e-02 2.587514035925768396e-02 1.797053977454205614e-02 1.308506423750527281e-02 1.846683952198886758e-02
3.176291492206718914e+00 1.044390968786705454e+00 4.129727558224986772e-02 3.394294217923458923e-02 2.582183880376455465e-02 1.799216537590645967e-02 1.313569665352605324e-02 1.851934862225946415e-02
3.178521633574302729e+00 1.044369676613522202e+00 4.129361765171724735e-02 3.390582864518881107e-02 2.576755697338384971e-02 1.801316397978765249e-02 1.318702423488189723e-02 1.857060206135536032e-02
3.180753340771260262e+00 1.044348606115563571e+00 4.128978689953285292e-02 3.386811172367490408e-02 2.571230921441361797e-02 1.803354111963822309e-02 1.323903525132547575e-02 1.862061156672269527e-02
3.182986614896994304e+00 1.044327753533683678e+00 4.128578321789193317e-02 3.382980015876594498e-02 2.565610987315194297e-02 1.805330232891075998e-02 1.329171797260946322e-02 1.866938886580761861e-02
3.185221457051678140e+00 1.044307115108737749e+00 4.128160649898967444e-02 3.379090269453494805e-02 2.559897329589680415e-02 1.807245314105786899e-02 1.334506066848657573e-02 1.871694568605630771e-02
3.187457868336257771e+00 1.044286687081579679e+00 4.127725663502131159e-02 3.375142807505501774e-02 2.554091382894628157e-02 1.809099908953213515e-02 1.339905160870947382e-02 1.876329375491490176e-02
3.189695849852452803e+00 1.044266465693064694e+00 4.127273351818207953e-02 3.371138504439918221e-02 2.548194581859839977e-02 1.810894570778616083e-02 1.345367906303088050e-02 1.880844479982958506e-02
3.191935402702756441e+00 1.044246447184047799e+00 4.126803704066719231e-02 3.367078234664051817e-02 2.542208361115119372e-02 1.812629852927254495e-02 1.350893130120346848e-02 1.885241054824650722e-02
3.194176527990434611e+00 1.044226627795383111e+00 4.126316709467189175e-02 3.362962872585210927e-02 2.536134155290274347e-02 1.814306308744388294e-02 1.356479659297990872e-02 1.889520272761181438e-02
3.196419226819529502e+00 1.044207003767925190e+00 4.125812357239137806e-02 3.358793292610695591e-02 2.529973399015103541e-02 1.815924491575275634e-02 1.362126320811292424e-02 1.893683306537168043e-02
