# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.081861212613756784e+00 1.030001662695137821e+00 5.509217786792242749e-03 1.136607053940462582e-02 7.828655688277745897e-03 1.350979211862670358e-02 5.291832429644082250e-03 4.975767548918270944e-03
3.084025052486849550e+00 1.029985008519845868e+00 5.506134899363335743e-03 1.136281789819712854e-02 7.834735404637777068e-03 1.351361538689144215e-02 5.287526525502901469e-03 4.959423860331587351e-03
3.086190411637636188e+00 1.029968482920555539e+00 5.503131121009420014e-03 1.135926565679370656e-02 7.840583741215699856e-03 1.351731754814454456e-02 5.282828640995987021e-03 4.943495698252962402e-03
3.088357291132833637e+00 1.029952084764703901e+00 5.500205827232942934e-03 1.135541717336711193e-02 7.846201941571290250e-03 1.352089966415631270e-02 5.277742718112466390e-03 4.927979564322342194e-03
3.090525692039908012e+00 1.029935812919728022e+00 5.497358393536357080e-03 1.135127580609009666e-02 7.851591249264308625e-03 1.352436279669703631e-02 5.272272698841474863e-03 4.912871960179693645e-03
3.092695615427074607e+00 1.029919666253064747e+00 5.494588195422116760e-03 1.134684491313541800e-02 7.856752907854532703e-03 1.352770800753701555e-02 5.266422525172143390e-03 4.898169387464962853e-03
3.094867062363299226e+00 1.029903643632150922e+00 5.491894608392671080e-03 1.134212785267582797e-02 7.861688160901724592e-03 1.353093635844654710e-02 5.260196139093606393e-03 4.883868347818114998e-03
3.097040033918297741e+00 1.029887743924424059e+00 5.489277007950474352e-03 1.133712798288408034e-02 7.866398251965660282e-03 1.353404891119592938e-02 5.253597482594993089e-03 4.869965342879100517e-03
3.099214531162536979e+00 1.029871965997320338e+00 5.486734769597973946e-03 1.133184866193292888e-02 7.870884424606103616e-03 1.353704672755545561e-02 5.246630497665437029e-03 4.856456874287876785e-03
3.101390555167235608e+00 1.029856308718277269e+00 5.484267268837625040e-03 1.132629324799513428e-02 7.875147922382821908e-03 1.353993086929542247e-02 5.239299126294073503e-03 4.843339443684408115e-03
3.103568107004364585e+00 1.029840770954731477e+00 5.481873881171879341e-03 1.132046509924344337e-02 7.879189988855592880e-03 1.354270239818613185e-02 5.231607310470029124e-03 4.830609552708641473e-03
3.105747187746647153e+00 1.029825351574119807e+00 5.479553982103186824e-03 1.131436757385061338e-02 7.883011867584178642e-03 1.354536237599787696e-02 5.223558992182441782e-03 4.818263703000536836e-03
3.107927798467560176e+00 1.029810049443879549e+00 5.477306947133999196e-03 1.130800402998940156e-02 7.886614802128351712e-03 1.354791186450094928e-02 5.215158113420441562e-03 4.806298396200053315e-03
3.110109940241333693e+00 1.029794863431447105e+00 5.475132151766767298e-03 1.130137782583255299e-02 7.890000036047874199e-03 1.355035192546565070e-02 5.206408616173158546e-03 4.794710133947139609e-03
3.112293614142952247e+00 1.029779792404259542e+00 5.473028971503944573e-03 1.129449231955283184e-02 7.893168812902525561e-03 1.355268362066227965e-02 5.197314442429728024e-03 4.783495417881763502e-03
3.114478821248155338e+00 1.029764835229754372e+00 5.470996781847982729e-03 1.128735086932298320e-02 7.896122376252071376e-03 1.355490801186112933e-02 5.187879534179279210e-03 4.772650749643871093e-03
3.116665562633437414e+00 1.029749990775367996e+00 5.469034958301331739e-03 1.127995683331576605e-02 7.898861969656275489e-03 1.355702616083249469e-02 5.178107833410949996e-03 4.762172630873425828e-03
3.118853839376049208e+00 1.029735257908537482e+00 5.467142876366445914e-03 1.127231356970393762e-02 7.901388836674915622e-03 1.355903912934667936e-02 5.168003282113870465e-03 4.752057563210383348e-03
3.121043652553997738e+00 1.029720635496699899e+00 5.465319911545774359e-03 1.126442443666024820e-02 7.903704220867753885e-03 1.356094797917397655e-02 5.157569822277166365e-03 4.742302048294694088e-03
3.123235003246046304e+00 1.029706122407291424e+00 5.463565439341767915e-03 1.125629279235744983e-02 7.905809365794562796e-03 1.356275377208467775e-02 5.146811395889975584e-03 4.732902587766319759e-03
3.125427892531715823e+00 1.029691717507749793e+00 5.461878835256881760e-03 1.124792199496830319e-02 7.907705515015109668e-03 1.356445756984908657e-02 5.135731944941431676e-03 4.723855683265218604e-03
