   0.500000E-02   0.272765E+03   0.550639E+02   0.349547E+01   0.769700E+02  -0.334443E+02   0.562798E+02   0.000000E+00   0.317322E+02   0.255424E+02  -0.418040E+02   0.279196E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.879324E+02   0.770321E+02  -0.145772E+02   0.139336E+03  -0.444205E+02   0.139231E+03
   0.150000E-01   0.921355E+03   0.752717E+02   0.239781E+03   0.151227E+03  -0.442076E+02   0.152624E+03   0.000000E+00   0.228282E+03   0.675840E+02  -0.465990E+02   0.116530E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.474196E+03   0.135381E+03   0.926636E+02   0.277900E+03  -0.170303E+03   0.322467E+03
   0.250000E-01   0.135408E+04   0.676782E+02   0.481743E+03   0.150925E+03  -0.107274E+02   0.168036E+03   0.000000E+00   0.410914E+03   0.708504E+02   0.436632E+02   0.142662E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.749928E+03   0.128252E+03   0.264216E+03   0.286881E+03  -0.176935E+03   0.355496E+03
   0.350000E-01   0.150677E+04   0.560817E+02   0.584250E+03   0.125921E+03   0.713277E+01   0.156450E+03   0.000000E+00   0.504249E+03   0.682029E+02   0.126004E+03   0.147288E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.844822E+03   0.107186E+03   0.366183E+03   0.256049E+03  -0.134370E+03   0.324272E+03
   0.450000E-01   0.155206E+04   0.455612E+02   0.604588E+03   0.106248E+03   0.341780E+02   0.134386E+03   0.000000E+00   0.536066E+03   0.581949E+02   0.174866E+03   0.134099E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.862745E+03   0.955324E+02   0.401793E+03   0.219319E+03  -0.747343E+02   0.283215E+03
   0.550000E-01   0.159755E+04   0.408586E+02   0.612569E+03   0.940180E+02   0.392725E+02   0.114893E+03   0.000000E+00   0.561263E+03   0.511818E+02   0.197906E+03   0.118917E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.878233E+03   0.823777E+02   0.413660E+03   0.195654E+03  -0.597207E+02   0.245173E+03
   0.650000E-01   0.165108E+04   0.381530E+02   0.613601E+03   0.882200E+02   0.359025E+02   0.108142E+03   0.000000E+00   0.584575E+03   0.470406E+02   0.217893E+03   0.113135E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.908963E+03   0.762074E+02   0.439374E+03   0.188296E+03  -0.473061E+02   0.237571E+03
   0.750000E-01   0.164395E+04   0.338986E+02   0.600783E+03   0.785678E+02   0.313915E+02   0.998576E+02   0.000000E+00   0.584468E+03   0.412510E+02   0.221717E+03   0.988207E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.902320E+03   0.708527E+02   0.435947E+03   0.164186E+03  -0.377692E+02   0.212636E+03
   0.850000E-01   0.155701E+04   0.315483E+02   0.571051E+03   0.677861E+02   0.344066E+02   0.880400E+02   0.000000E+00   0.550822E+03   0.372015E+02   0.212281E+03   0.862680E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.833504E+03   0.624759E+02   0.409318E+03   0.136857E+03  -0.116663E+02   0.180368E+03
   0.950000E-01   0.144759E+04   0.257171E+02   0.531589E+03   0.599206E+02   0.391717E+02   0.772547E+02   0.000000E+00   0.508852E+03   0.341634E+02   0.195880E+03   0.797564E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.751815E+03   0.545871E+02   0.370240E+03   0.124571E+03   0.651558E+00   0.163323E+03
