   0.500000E-02   0.272765E+03   0.550639E+02   0.349547E+01   0.769700E+02  -0.334443E+02   0.562798E+02   0.000000E+00   0.401704E+02   0.252634E+02  -0.210957E+02   0.317073E+02  -0.279563E+02   0.285397E+02   0.000000E+00   0.879324E+02   0.770321E+02  -0.145772E+02   0.139336E+03  -0.444205E+02   0.139231E+03
   0.150000E-01   0.921355E+03   0.752717E+02   0.239781E+03   0.151227E+03  -0.442076E+02   0.152624E+03   0.000000E+00   0.217013E+03   0.471410E+02   0.281714E+02   0.961334E+02  -0.100940E+03   0.970393E+02   0.000000E+00   0.474196E+03   0.135381E+03   0.926636E+02   0.277900E+03  -0.170303E+03   0.322467E+03
   0.250000E-01   0.135408E+04   0.676782E+02   0.481743E+03   0.150925E+03  -0.107274E+02   0.168036E+03   0.000000E+00   0.360719E+03   0.466727E+02   0.125490E+03   0.104813E+03  -0.110466E+03   0.120416E+03   0.000000E+00   0.749928E+03   0.128252E+03   0.264216E+03   0.286881E+03  -0.176935E+03   0.355496E+03
   0.350000E-01   0.150677E+04   0.560817E+02   0.584250E+03   0.125921E+03   0.713277E+01   0.156450E+03   0.000000E+00   0.426613E+03   0.426838E+02   0.194091E+03   0.101756E+03  -0.919166E+02   0.121289E+03   0.000000E+00   0.844822E+03   0.107186E+03   0.366183E+03   0.256049E+03  -0.134370E+03   0.324272E+03
   0.450000E-01   0.155206E+04   0.455612E+02   0.604588E+03   0.106248E+03   0.341780E+02   0.134386E+03   0.000000E+00   0.446735E+03   0.357738E+02   0.223326E+03   0.879363E+02  -0.654209E+02   0.110313E+03   0.000000E+00   0.862745E+03   0.955324E+02   0.401793E+03   0.219319E+03  -0.747343E+02   0.283215E+03
   0.550000E-01   0.159755E+04   0.408586E+02   0.612569E+03   0.940180E+02   0.392725E+02   0.114893E+03   0.000000E+00   0.466981E+03   0.314502E+02   0.235704E+03   0.773580E+02  -0.510277E+02   0.987875E+02   0.000000E+00   0.878233E+03   0.823777E+02   0.413660E+03   0.195654E+03  -0.597207E+02   0.245173E+03
   0.650000E-01   0.165108E+04   0.381530E+02   0.613601E+03   0.882200E+02   0.359025E+02   0.108142E+03   0.000000E+00   0.484577E+03   0.284366E+02   0.249996E+03   0.733106E+02  -0.433398E+02   0.915746E+02   0.000000E+00   0.908963E+03   0.762074E+02   0.439374E+03   0.188296E+03  -0.473061E+02   0.237571E+03
   0.750000E-01   0.164395E+04   0.338986E+02   0.600783E+03   0.785678E+02   0.313915E+02   0.998576E+02   0.000000E+00   0.484791E+03   0.262066E+02   0.249193E+03   0.642358E+02  -0.370916E+02   0.853810E+02   0.000000E+00   0.902320E+03   0.708527E+02   0.435947E+03   0.164186E+03  -0.377692E+02   0.212636E+03
   0.850000E-01   0.155701E+04   0.315483E+02   0.571051E+03   0.677861E+02   0.344066E+02   0.880400E+02   0.000000E+00   0.458407E+03   0.236669E+02   0.231036E+03   0.578024E+02  -0.253201E+02   0.745214E+02   0.000000E+00   0.833504E+03   0.624759E+02   0.409318E+03   0.136857E+03  -0.116663E+02   0.180368E+03
   0.950000E-01   0.144759E+04   0.257171E+02   0.531589E+03   0.599206E+02   0.391717E+02   0.772547E+02   0.000000E+00   0.424911E+03   0.219357E+02   0.209852E+03   0.523752E+02  -0.188628E+02   0.666325E+02   0.000000E+00   0.751815E+03   0.545871E+02   0.370240E+03   0.124571E+03   0.651558E+00   0.163323E+03
   0.105000E+00   0.137538E+04   0.239561E+02   0.499661E+03   0.543522E+02   0.401013E+02   0.704927E+02   0.000000E+00   0.404322E+03   0.194565E+02   0.194794E+03   0.481951E+02  -0.152681E+02   0.626121E+02   0.000000E+00   0.700298E+03   0.497075E+02   0.354045E+03   0.117364E+03  -0.151137E+01   0.156961E+03
   0.115000E+00   0.134394E+04   0.226595E+02   0.469414E+03   0.498733E+02   0.439766E+02   0.648527E+02   0.000000E+00   0.393275E+03   0.187377E+02   0.185643E+03   0.444209E+02  -0.125988E+02   0.592452E+02   0.000000E+00   0.674446E+03   0.494679E+02   0.339605E+03   0.106451E+03  -0.975515E+00   0.136917E+03
   0.125000E+00   0.132764E+04   0.220483E+02   0.441809E+03   0.482438E+02   0.410494E+02   0.625856E+02   0.000000E+00   0.388499E+03   0.179273E+02   0.177514E+03   0.423245E+02  -0.819511E+01   0.577444E+02   0.000000E+00   0.659361E+03   0.457699E+02   0.318942E+03   0.102572E+03   0.584466E+01   0.136262E+03
   0.135000E+00   0.129374E+04   0.212127E+02   0.417738E+03   0.469304E+02   0.406043E+02   0.594635E+02   0.000000E+00   0.377534E+03   0.174255E+02   0.168210E+03   0.420116E+02  -0.545915E+01   0.532065E+02   0.000000E+00   0.633447E+03   0.416711E+02   0.303159E+03   0.997662E+02   0.691114E+01   0.127177E+03
   0.145000E+00   0.123743E+04   0.208443E+02   0.395050E+03   0.439098E+02   0.426996E+02   0.575913E+02   0.000000E+00   0.360827E+03   0.170265E+02   0.158735E+03   0.400023E+02  -0.389854E+01   0.498363E+02   0.000000E+00   0.591708E+03   0.407523E+02   0.283379E+03   0.929451E+02   0.115062E+02   0.122888E+03
   0.155000E+00   0.117601E+04   0.190266E+02   0.375699E+03   0.425002E+02   0.400095E+02   0.525805E+02   0.000000E+00   0.341251E+03   0.161437E+02   0.146257E+03   0.375174E+02  -0.100881E+01   0.481277E+02   0.000000E+00   0.546443E+03   0.408485E+02   0.268972E+03   0.891065E+02   0.160610E+02   0.111674E+03
   0.165000E+00   0.112751E+04   0.181346E+02   0.356965E+03   0.399142E+02   0.405977E+02   0.504819E+02   0.000000E+00   0.326520E+03   0.155056E+02   0.135775E+03   0.366612E+02  -0.220672E+01   0.479401E+02   0.000000E+00   0.512449E+03   0.379092E+02   0.250830E+03   0.864266E+02   0.216125E+02   0.108496E+03
   0.175000E+00   0.109570E+04   0.177056E+02   0.333920E+03   0.385743E+02   0.405667E+02   0.485393E+02   0.000000E+00   0.317352E+03   0.155153E+02   0.125676E+03   0.341721E+02  -0.981868E+00   0.469828E+02   0.000000E+00   0.489740E+03   0.369177E+02   0.230193E+03   0.800066E+02   0.158740E+02   0.108172E+03
   0.185000E+00   0.107041E+04   0.168662E+02   0.307355E+03   0.362375E+02   0.448713E+02   0.496572E+02   0.000000E+00   0.309993E+03   0.150097E+02   0.119715E+03   0.342631E+02   0.297924E+01   0.453951E+02   0.000000E+00   0.471535E+03   0.357683E+02   0.222190E+03   0.787041E+02   0.130803E+02   0.102855E+03
   0.195000E+00   0.104269E+04   0.166239E+02   0.284483E+03   0.358452E+02   0.431008E+02   0.446609E+02   0.000000E+00   0.301000E+03   0.141766E+02   0.109793E+03   0.349883E+02   0.352693E+01   0.448402E+02   0.000000E+00   0.450377E+03   0.359551E+02   0.210668E+03   0.784452E+02   0.271432E+02   0.100316E+03
   0.205000E+00   0.100993E+04   0.169540E+02   0.267860E+03   0.356051E+02   0.438324E+02   0.450670E+02   0.000000E+00   0.291396E+03   0.145824E+02   0.100192E+03   0.320275E+02   0.583344E+01   0.417284E+02   0.000000E+00   0.425998E+03   0.343813E+02   0.198039E+03   0.758359E+02   0.207383E+02   0.101707E+03
   0.215000E+00   0.975703E+03   0.165111E+02   0.251131E+03   0.343679E+02   0.417260E+02   0.433511E+02   0.000000E+00   0.281376E+03   0.144256E+02   0.926357E+02   0.321702E+02   0.311823E+01   0.426086E+02   0.000000E+00   0.401216E+03   0.334755E+02   0.184976E+03   0.778111E+02   0.218173E+02   0.945130E+02
   0.225000E+00   0.943923E+03   0.160239E+02   0.234852E+03   0.332803E+02   0.407461E+02   0.406084E+02   0.000000E+00   0.271968E+03   0.132460E+02   0.861413E+02   0.305215E+02   0.498291E+01   0.410690E+02   0.000000E+00   0.379929E+03   0.330310E+02   0.176788E+03   0.704527E+02   0.178472E+02   0.934765E+02
