# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.092695615427074607e+00 1.034862908401579240e+00 5.155452701366849966e-02 4.513230930191753504e-02 3.553223855488961413e-02 3.198648293843470852e-02 1.583529968290336640e-02 3.410720404995373073e-02
3.094867062363299226e+00 1.034835407335236379e+00 5.151765291639902322e-02 4.517303751361963216e-02 3.548205913439114734e-02 3.206832457737677361e-02 1.582039967267659039e-02 3.410923287609518573e-02
3.097040033918297741e+00 1.034807775278797859e+00 5.148144983795895774e-02 4.521162448766533754e-02 3.543255146801069927e-02 3.214950617399722071e-02 1.580466592279957533e-02 3.411143298584735917e-02
3.099214531162536979e+00 1.034780013100906393e+00 5.144591230297803491e-02 4.524808844498104388e-02 3.538371298472225285e-02 3.223003008245214907e-02 1.578810806793980517e-02 3.411379724397585467e-02
3.101390555167235608e+00 1.034752121670203806e+00 5.141103483608599339e-02 4.528244760649319939e-02 3.533554111349977017e-02 3.230989865689770646e-02 1.577073574276477430e-02 3.411631851524633829e-02
3.103568107004364585e+00 1.034724101855333256e+00 5.137681196191256489e-02 4.531472019312826616e-02 3.528803328331719252e-02 3.238911425149008233e-02 1.575255858194197014e-02 3.411898966442442754e-02
3.105747187746647153e+00 1.034695954524937234e+00 5.134323820508745334e-02 4.534492442581267851e-02 3.524118692314850282e-02 3.246767922038539672e-02 1.573358622013887667e-02 3.412180355627576767e-02
3.107927798467560176e+00 1.034667680547657342e+00 5.131030809024041128e-02 4.537307852547284304e-02 3.519499946196763540e-02 3.254559591773976968e-02 1.571382829202298131e-02 3.412475305556597616e-02
3.110109940241333693e+00 1.034639280792136962e+00 5.127801614200110797e-02 4.539920071303523569e-02 3.514946832874854543e-02 3.262286669770940450e-02 1.569329443226176110e-02 3.412783102706069827e-02
3.112293614142952247e+00 1.034610756127018361e+00 5.124635688499934449e-02 4.542330920942629080e-02 3.510459095246520889e-02 3.269949391445040043e-02 1.567199427552272775e-02 3.413103033552557231e-02
3.114478821248155338e+00 1.034582107420944030e+00 5.121532484386480399e-02 4.544542223557242883e-02 3.506036476209156705e-02 3.277547992211895383e-02 1.564993745647334442e-02 3.413434384572622271e-02
3.116665562633437414e+00 1.034553335542556241e+00 5.118491454322721818e-02 4.546555801240009798e-02 3.501678718660159589e-02 3.285082707487116394e-02 1.562713360978111241e-02 3.413776442242828085e-02
3.118853839376049208e+00 1.034524441360497926e+00 5.115512050771633262e-02 4.548373476083576034e-02 3.497385565496925752e-02 3.292553772686321323e-02 1.560359237011351916e-02 3.414128493039739892e-02
3.121043652553997738e+00 1.034495425743411579e+00 5.112593726196184435e-02 4.549997070180585024e-02 3.493156759616846546e-02 3.299961423225125645e-02 1.557932337213804169e-02 3.414489823439920829e-02
3.123235003246046304e+00 1.034466289559939245e+00 5.109735933059349200e-02 4.551428405623676732e-02 3.488992043917321650e-02 3.307305894519143447e-02 1.555433625052216745e-02 3.414859719919931952e-02
3.125427892531715823e+00 1.034437033678723195e+00 5.106938123824100728e-02 4.552669304505498754e-02 3.484891161295746581e-02 3.314587421983986038e-02 1.552864063993339948e-02 3.415237468956338479e-02
3.127622321491286161e+00 1.034407658968407029e+00 5.104199750953410109e-02 4.553721588918693830e-02 3.480853854649515466e-02 3.321806241035273055e-02 1.550224617503920786e-02 3.415622357025704242e-02
3.129818291205794356e+00 1.034378166297632351e+00 5.101520266910253287e-02 4.554587080955908168e-02 3.476879866876024516e-02 3.328962587088618585e-02 1.547516249050708698e-02 3.416013670604592378e-02
3.132015802757036838e+00 1.034348556535042096e+00 5.098899124157599966e-02 4.555267602709783814e-02 3.472968940872672022e-02 3.336056695559633245e-02 1.544739922100453466e-02 3.416410696169565331e-02
3.134214857227570317e+00 1.034318830549278312e+00 5.096335775158421927e-02 4.555764976272962813e-02 3.469120819536850725e-02 3.343088801863937365e-02 1.541896600119901234e-02 3.416812720197187625e-02
3.136415455700710453e+00 1.034288989208983711e+00 5.093829672375693729e-02 4.556081023738092761e-02 3.465335245765958222e-02 3.350059141417140868e-02 1.538987246575803519e-02 3.417219029164021704e-02
3.138617599260534519e+00 1.034259033382800785e+00 5.091380268272388543e-02 4.556217567197815010e-02 3.461611962457389335e-02 3.356967949634863391e-02 1.536012824934906984e-02 3.417628909546632093e-02
3.140821288991880511e+00 1.034228963939372248e+00 5.088987015311477458e-02 4.556176428744775769e-02 3.457950712508538887e-02 3.363815461932717632e-02 1.532974298663960719e-02 3.418041647821581930e-02
3.143026525980347596e+00 1.034198781747340590e+00 5.086649365955934338e-02 4.555959430471617083e-02 3.454351238816805864e-02 3.370601913726316290e-02 1.529872631229715028e-02 3.418456530465435045e-02
3.145233311312298330e+00 1.034168487675347858e+00 5.084366772668729578e-02 4.555568394470984467e-02 3.450813284279583698e-02 3.377327540431278308e-02 1.526708786098916401e-02 3.418872843954752494e-02
3.147441646074856880e+00 1.034138082592036767e+00 5.082138687912839126e-02 4.555005142835519966e-02 3.447336591794267907e-02 3.383992577463214302e-02 1.523483726738315835e-02 3.419289874766100884e-02
3.149651531355911693e+00 1.034107567366049807e+00 5.079964564151232681e-02 4.554271497657869788e-02 3.443920904258254700e-02 3.390597260237743216e-02 1.520198416614659646e-02 3.419706909376041964e-02
3.151862968244114604e+00 1.034076942866029913e+00 5.077843853846884803e-02 4.553369281030675980e-02 3.440565964568940288e-02 3.397141824170477747e-02 1.516853819194697792e-02 3.420123234261138179e-02
3.154075957828880838e+00 1.034046209960618912e+00 5.075776009462767274e-02 4.552300315046584750e-02 3.437271515623721574e-02 3.403626504677030595e-02 1.513450897945179882e-02 3.420538135897954746e-02
3.156290501200392562e+00 1.034015369518459959e+00 5.073760483461852572e-02 4.551066421798237449e-02 3.434037300319991992e-02 3.410051537173021396e-02 1.509990616332852753e-02 3.420950900763055497e-02
