   0.104164646E+01   0.100000000E+01   0.108502734E+01   0.116981792E+05   0.000000000E+00  -0.104040486E+04   0.000000000E+00  -0.293842034E+03   0.000000000E+00  -0.161278571E+04   0.000000000E+00   0.758109029E+03   0.000000000E+00  -0.268938291E+03   0.000000000E+00   0.184241613E+03
   0.113021488E+01   0.108502734E+01   0.117728432E+01   0.119898092E+05   0.000000000E+00   0.334230521E+03   0.000000000E+00   0.621688102E+01   0.000000000E+00   0.158512390E+03   0.000000000E+00  -0.919571451E+03   0.000000000E+00  -0.120626187E+03   0.000000000E+00  -0.332073378E+02
   0.122631404E+01   0.117728432E+01   0.127738567E+01   0.116057847E+05   0.000000000E+00   0.394079165E+03   0.000000000E+00   0.432718078E+03   0.000000000E+00   0.131502965E+04   0.000000000E+00  -0.471371831E+03   0.000000000E+00  -0.795125799E+02   0.000000000E+00   0.281871597E+03
   0.133058426E+01   0.127738567E+01   0.138599838E+01   0.121506227E+05   0.000000000E+00  -0.250868027E+03   0.000000000E+00  -0.645604828E+03   0.000000000E+00  -0.894398082E+03   0.000000000E+00  -0.771447752E+03   0.000000000E+00   0.589656219E+03   0.000000000E+00   0.352043177E+03
   0.144372030E+01   0.138599838E+01   0.150384613E+01   0.116930834E+05   0.000000000E+00   0.654361920E+03   0.000000000E+00  -0.288358121E+02   0.000000000E+00   0.591726429E+03   0.000000000E+00   0.208902212E+03   0.000000000E+00  -0.114186392E+03   0.000000000E+00   0.515010520E+03
   0.156647599E+01   0.150384613E+01   0.163171416E+01   0.115967673E+05   0.000000000E+00  -0.245547814E+03   0.000000000E+00   0.152329731E+03   0.000000000E+00   0.541818052E+02   0.000000000E+00   0.170401566E+03   0.000000000E+00  -0.125864610E+03   0.000000000E+00  -0.390908375E+03
   0.169966927E+01   0.163171416E+01   0.177045447E+01   0.117114163E+05   0.000000000E+00  -0.746362054E+02   0.000000000E+00  -0.918103803E+02   0.000000000E+00   0.668811206E+03   0.000000000E+00   0.964483060E+03   0.000000000E+00   0.416656481E+03   0.000000000E+00   0.153312760E+03
   0.184418762E+01   0.177045447E+01   0.192099150E+01   0.119708043E+05   0.000000000E+00   0.202746593E+03   0.000000000E+00  -0.177882555E+03   0.000000000E+00  -0.413256078E+03   0.000000000E+00   0.820895718E+03   0.000000000E+00  -0.223983220E+03   0.000000000E+00   0.781702335E+03
   0.200099399E+01   0.192099150E+01   0.208432829E+01   0.117284156E+05   0.000000000E+00  -0.155134937E+02   0.000000000E+00   0.113757623E+03   0.000000000E+00   0.608949555E+03   0.000000000E+00  -0.695462634E+02   0.000000000E+00   0.523144226E+03   0.000000000E+00   0.276419430E+03
   0.217113318E+01   0.208432829E+01   0.226155318E+01   0.117004121E+05   0.000000000E+00   0.367240074E+03   0.000000000E+00  -0.820947089E+02   0.000000000E+00  -0.349821564E+03   0.000000000E+00  -0.188062447E+03   0.000000000E+00  -0.287047918E+03   0.000000000E+00  -0.646938183E+03
   0.235573885E+01   0.226155318E+01   0.245384702E+01   0.118532680E+05   0.000000000E+00   0.132002158E+03   0.000000000E+00  -0.155107771E+03   0.000000000E+00  -0.294472047E+03   0.000000000E+00  -0.514581211E+03   0.000000000E+00  -0.288118629E+03   0.000000000E+00  -0.238952513E+03
   0.255604105E+01   0.245384702E+01   0.266249110E+01   0.117608670E+05   0.000000000E+00   0.117219549E+03   0.000000000E+00   0.558136897E+02   0.000000000E+00   0.330699406E+03   0.000000000E+00   0.103622110E+03   0.000000000E+00  -0.858617890E+01   0.000000000E+00  -0.395522104E+02
   0.277337442E+01   0.266249110E+01   0.288887563E+01   0.116754329E+05   0.000000000E+00  -0.100601481E+03   0.000000000E+00   0.169418095E+03   0.000000000E+00   0.256089703E+03   0.000000000E+00  -0.920088976E+02   0.000000000E+00  -0.306722694E+03   0.000000000E+00   0.136323898E+03
   0.300918706E+01   0.288887563E+01   0.313450904E+01   0.117896884E+05   0.000000000E+00   0.116294179E+03   0.000000000E+00   0.234693654E+03   0.000000000E+00   0.380991079E+03   0.000000000E+00   0.534270121E+03   0.000000000E+00   0.536358544E+03   0.000000000E+00  -0.404501083E+03
   0.326505023E+01   0.313450904E+01   0.340102799E+01   0.117747935E+05   0.000000000E+00   0.169020636E+03   0.000000000E+00   0.588980508E+02   0.000000000E+00   0.771300856E+02   0.000000000E+00   0.392130339E+03   0.000000000E+00   0.158954693E+03   0.000000000E+00   0.219757269E+03
   0.354266875E+01   0.340102799E+01   0.369020835E+01   0.117265848E+05   0.000000000E+00   0.366564091E+02   0.000000000E+00   0.353657292E+02   0.000000000E+00   0.749053750E+02   0.000000000E+00   0.218340317E+03   0.000000000E+00  -0.401681214E+02   0.000000000E+00  -0.213308597E+03
   0.384389245E+01   0.369020835E+01   0.400397694E+01   0.117114635E+05   0.000000000E+00   0.323889550E+01   0.000000000E+00   0.153737484E+03   0.000000000E+00  -0.107244385E+03   0.000000000E+00  -0.244560003E+02   0.000000000E+00   0.385454194E+02   0.000000000E+00  -0.269573661E+03
   0.417072839E+01   0.400397694E+01   0.434442444E+01   0.117012411E+05   0.000000000E+00   0.918004859E+02   0.000000000E+00   0.103494200E+03   0.000000000E+00  -0.827977420E+02   0.000000000E+00  -0.129288080E+03   0.000000000E+00   0.204445368E+03   0.000000000E+00   0.119231663E+03
   0.452535432E+01   0.434442444E+01   0.471381928E+01   0.117125206E+05   0.000000000E+00  -0.157279862E+02   0.000000000E+00  -0.266546129E+01   0.000000000E+00   0.134024781E+03   0.000000000E+00   0.399785910E+01   0.000000000E+00   0.340793085E+02   0.000000000E+00   0.163896601E+03
   0.491013314E+01   0.471381928E+01   0.511462278E+01   0.116788336E+05   0.000000000E+00   0.413836711E+02   0.000000000E+00   0.671657603E+02   0.000000000E+00   0.113489340E+03   0.000000000E+00  -0.359776072E+01   0.000000000E+00  -0.561872074E+02   0.000000000E+00   0.136427045E+03
   0.532762869E+01   0.511462278E+01   0.554950554E+01   0.116951886E+05   0.000000000E+00  -0.136032143E+01   0.000000000E+00   0.839010188E+02   0.000000000E+00  -0.101997301E+03   0.000000000E+00  -0.108490763E+03   0.000000000E+00   0.182414570E+02   0.000000000E+00  -0.155433346E+02
   0.578062277E+01   0.554950554E+01   0.602136522E+01   0.116722358E+05   0.000000000E+00   0.646363114E+02   0.000000000E+00   0.179853502E+02   0.000000000E+00  -0.549040399E+02   0.000000000E+00   0.192510722E+02   0.000000000E+00  -0.329241670E+02   0.000000000E+00   0.701044730E+02
   0.627213374E+01   0.602136522E+01   0.653334587E+01   0.116622568E+05   0.000000000E+00   0.110849265E+03   0.000000000E+00   0.610924758E+02   0.000000000E+00   0.135542624E+03   0.000000000E+00  -0.100772863E+03   0.000000000E+00  -0.197027723E+01   0.000000000E+00  -0.145663717E+03
   0.680543657E+01   0.653334587E+01   0.708885888E+01   0.116473061E+05   0.000000000E+00   0.112935365E+03   0.000000000E+00  -0.289640182E+02   0.000000000E+00   0.107553425E+03   0.000000000E+00   0.980202596E+02   0.000000000E+00  -0.182076436E+02   0.000000000E+00  -0.307655091E+01
   0.738408472E+01   0.708885888E+01   0.769160567E+01   0.116245572E+05   0.000000000E+00   0.732622206E+02   0.000000000E+00   0.641232998E+02   0.000000000E+00  -0.107949608E+02   0.000000000E+00   0.282905137E+02   0.000000000E+00   0.669952700E+02   0.000000000E+00   0.875131770E+02
   0.801193378E+01   0.769160567E+01   0.834560242E+01   0.116311869E+05   0.000000000E+00  -0.274048248E+02   0.000000000E+00   0.444644858E+02   0.000000000E+00   0.197967243E+02   0.000000000E+00  -0.148563884E+02   0.000000000E+00   0.444160660E+02   0.000000000E+00  -0.106790074E+02
   0.869316718E+01   0.834560242E+01   0.905520678E+01   0.116116451E+05   0.000000000E+00   0.425067390E+02   0.000000000E+00   0.616949950E+02   0.000000000E+00   0.104099523E+02   0.000000000E+00  -0.324708259E+02   0.000000000E+00   0.169458798E+02   0.000000000E+00  -0.714895998E+02
   0.943232404E+01   0.905520678E+01   0.982514690E+01   0.116148806E+05   0.000000000E+00   0.522069308E+02   0.000000000E+00   0.433090278E+02   0.000000000E+00   0.387747837E+02   0.000000000E+00   0.668405834E+02   0.000000000E+00  -0.351430207E+02   0.000000000E+00   0.316972660E+02
   0.102343294E+02   0.982514690E+01   0.106605530E+02   0.116002189E+05   0.000000000E+00   0.465333380E+02   0.000000000E+00   0.301641749E+02   0.000000000E+00   0.697284002E+02   0.000000000E+00   0.734138213E+01   0.000000000E+00  -0.359898170E+02   0.000000000E+00  -0.102765114E+02
   0.111045272E+02   0.106605530E+02   0.115669914E+02   0.115826841E+05   0.000000000E+00   0.367415887E+02   0.000000000E+00   0.319813994E+02   0.000000000E+00  -0.213152903E+02   0.000000000E+00   0.497086357E+01   0.000000000E+00  -0.199440152E+02   0.000000000E+00   0.240537816E+02
   0.120487156E+02   0.115669914E+02   0.125505019E+02   0.115714219E+05   0.000000000E+00   0.521095350E+02   0.000000000E+00   0.198188998E+02   0.000000000E+00  -0.654155464E+01   0.000000000E+00   0.638123560E+02   0.000000000E+00   0.444506521E+01   0.000000000E+00  -0.328267001E+02
