   0.104164646E+01   0.100000000E+01   0.108502734E+01   0.305497209E+05   0.000000000E+00  -0.448394301E+03   0.000000000E+00   0.948610929E+03   0.000000000E+00   0.138082178E+04   0.000000000E+00   0.214476430E+04   0.000000000E+00   0.977604494E+03   0.000000000E+00   0.158076039E+03
   0.113021488E+01   0.108502734E+01   0.117728432E+01   0.302261662E+05   0.000000000E+00   0.523767034E+03   0.000000000E+00   0.198044643E+04   0.000000000E+00   0.826113037E+03   0.000000000E+00   0.370494592E+04   0.000000000E+00  -0.114449552E+03   0.000000000E+00   0.123942485E+04
   0.122631404E+01   0.117728432E+01   0.127738567E+01   0.313324183E+05   0.000000000E+00  -0.422971623E+03   0.000000000E+00  -0.384372688E+03   0.000000000E+00   0.180416108E+04   0.000000000E+00  -0.149019977E+04   0.000000000E+00   0.205528002E+04   0.000000000E+00   0.593064445E+03
   0.133058426E+01   0.127738567E+01   0.138599838E+01   0.306132456E+05   0.000000000E+00   0.411661903E+02   0.000000000E+00  -0.624337528E+03   0.000000000E+00  -0.609167208E+02   0.000000000E+00  -0.117218212E+04   0.000000000E+00   0.126251598E+04   0.000000000E+00   0.101166960E+03
   0.144372030E+01   0.138599838E+01   0.150384613E+01   0.308950061E+05   0.000000000E+00  -0.113669865E+04   0.000000000E+00   0.102679499E+04   0.000000000E+00   0.756480111E+03   0.000000000E+00   0.919353642E+03   0.000000000E+00  -0.169770057E+04   0.000000000E+00  -0.101973383E+04
   0.156647599E+01   0.150384613E+01   0.163171416E+01   0.306208153E+05   0.000000000E+00  -0.660282283E+03   0.000000000E+00  -0.997262953E+03   0.000000000E+00  -0.134273782E+04   0.000000000E+00   0.414427424E+03   0.000000000E+00   0.104970835E+04   0.000000000E+00  -0.103135131E+04
   0.169966927E+01   0.163171416E+01   0.177045447E+01   0.307309637E+05   0.000000000E+00   0.664325737E+03   0.000000000E+00  -0.422092336E+03   0.000000000E+00   0.213346072E+03   0.000000000E+00   0.968380593E+03   0.000000000E+00   0.420154461E+03   0.000000000E+00  -0.664403374E+03
   0.184418762E+01   0.177045447E+01   0.192099150E+01   0.309152766E+05   0.000000000E+00  -0.136164800E+03   0.000000000E+00   0.334746305E+03   0.000000000E+00   0.857836628E+03   0.000000000E+00  -0.172916135E+04   0.000000000E+00  -0.858141853E+03   0.000000000E+00   0.930380267E+02
   0.200099399E+01   0.192099150E+01   0.208432829E+01   0.304947190E+05   0.000000000E+00   0.182452120E+03   0.000000000E+00   0.649979534E+03   0.000000000E+00   0.663628263E+03   0.000000000E+00   0.183832067E+03   0.000000000E+00  -0.461107513E+03   0.000000000E+00  -0.433945576E+03
   0.217113318E+01   0.208432829E+01   0.226155318E+01   0.307500863E+05   0.000000000E+00  -0.613027643E+02   0.000000000E+00   0.979723134E+03   0.000000000E+00   0.139044846E+03   0.000000000E+00  -0.111817015E+04   0.000000000E+00  -0.344259490E+03   0.000000000E+00   0.588799996E+03
   0.235573885E+01   0.226155318E+01   0.245384702E+01   0.308531929E+05   0.000000000E+00   0.434527000E+03   0.000000000E+00  -0.463321544E+02   0.000000000E+00   0.150484831E+03   0.000000000E+00  -0.423197827E+02   0.000000000E+00   0.308025245E+03   0.000000000E+00  -0.102384697E+04
   0.255604105E+01   0.245384702E+01   0.266249110E+01   0.307966895E+05   0.000000000E+00   0.284923890E+03   0.000000000E+00  -0.171216038E+02   0.000000000E+00   0.556220140E+03   0.000000000E+00   0.326223511E+03   0.000000000E+00  -0.363316323E+03   0.000000000E+00   0.134361641E+04
   0.277337442E+01   0.266249110E+01   0.288887563E+01   0.308397802E+05   0.000000000E+00   0.928400546E+02   0.000000000E+00   0.651423124E+03   0.000000000E+00  -0.256791110E+03   0.000000000E+00  -0.596602892E+02   0.000000000E+00   0.261827497E+03   0.000000000E+00  -0.155436390E+03
   0.300918706E+01   0.288887563E+01   0.313450904E+01   0.307933285E+05   0.000000000E+00   0.646628971E+03   0.000000000E+00   0.133693089E+03   0.000000000E+00   0.124584473E+03   0.000000000E+00   0.279807270E+03   0.000000000E+00  -0.479977338E+03   0.000000000E+00   0.191526027E+03
   0.326505023E+01   0.313450904E+01   0.340102799E+01   0.307057233E+05   0.000000000E+00  -0.949566305E+02   0.000000000E+00   0.236054052E+03   0.000000000E+00  -0.218457583E+03   0.000000000E+00   0.274010553E+03   0.000000000E+00  -0.389075080E+03   0.000000000E+00  -0.593398641E+01
   0.354266875E+01   0.340102799E+01   0.369020835E+01   0.305893999E+05   0.000000000E+00   0.239620148E+03   0.000000000E+00   0.302013286E+03   0.000000000E+00   0.898473362E+02   0.000000000E+00   0.513007642E+03   0.000000000E+00  -0.809977132E+03   0.000000000E+00   0.509741785E+03
   0.384389245E+01   0.369020835E+01   0.400397694E+01   0.305581635E+05   0.000000000E+00   0.277486190E+03   0.000000000E+00   0.272303220E+03   0.000000000E+00   0.366231754E+03   0.000000000E+00  -0.142695860E+03   0.000000000E+00  -0.107029162E+02   0.000000000E+00  -0.316459101E+03
   0.417072839E+01   0.400397694E+01   0.434442444E+01   0.306205842E+05   0.000000000E+00   0.152346363E+03   0.000000000E+00   0.198831045E+03   0.000000000E+00   0.243376760E+03   0.000000000E+00   0.309470720E+01   0.000000000E+00   0.154725183E+03   0.000000000E+00   0.215989230E+03
   0.452535432E+01   0.434442444E+01   0.471381928E+01   0.306371875E+05   0.000000000E+00  -0.372783308E+02   0.000000000E+00   0.213390005E+03   0.000000000E+00  -0.609350011E+02   0.000000000E+00   0.569358552E+02   0.000000000E+00  -0.118742253E+03   0.000000000E+00   0.574445765E+02
   0.491013314E+01   0.471381928E+01   0.511462278E+01   0.306639283E+05   0.000000000E+00   0.417584158E+01   0.000000000E+00   0.711249674E+02   0.000000000E+00   0.270976648E+03   0.000000000E+00   0.185842255E+03   0.000000000E+00  -0.261236300E+02   0.000000000E+00   0.144454071E+03
   0.532762869E+01   0.511462278E+01   0.554950554E+01   0.306603233E+05   0.000000000E+00  -0.429058619E+02   0.000000000E+00   0.172723743E+03   0.000000000E+00   0.777123229E+02   0.000000000E+00   0.105662899E+03   0.000000000E+00   0.781631168E+01   0.000000000E+00   0.225134003E+03
   0.578062277E+01   0.554950554E+01   0.602136522E+01   0.305614368E+05   0.000000000E+00   0.130650140E+03   0.000000000E+00   0.284285557E+02   0.000000000E+00   0.133907758E+03   0.000000000E+00   0.877088059E+02   0.000000000E+00  -0.418442343E+02   0.000000000E+00   0.137238210E+03
   0.627213374E+01   0.602136522E+01   0.653334587E+01   0.305874845E+05   0.000000000E+00   0.735940617E+02   0.000000000E+00   0.711419424E+02   0.000000000E+00   0.156097328E+03   0.000000000E+00   0.494138781E+03   0.000000000E+00  -0.676080808E+02   0.000000000E+00   0.185163052E+03
   0.680543657E+01   0.653334587E+01   0.708885888E+01   0.305693821E+05   0.000000000E+00  -0.865556467E+01   0.000000000E+00   0.258854225E+03   0.000000000E+00  -0.143120931E+02   0.000000000E+00   0.291332849E+03   0.000000000E+00   0.161084685E+03   0.000000000E+00  -0.127156876E+02
   0.738408472E+01   0.708885888E+01   0.769160567E+01   0.305510422E+05   0.000000000E+00  -0.561054758E+02   0.000000000E+00   0.204625722E+02   0.000000000E+00   0.254274928E+02   0.000000000E+00   0.465635266E+02   0.000000000E+00   0.101177324E+03   0.000000000E+00   0.194785177E+03
   0.801193378E+01   0.769160567E+01   0.834560242E+01   0.305594174E+05   0.000000000E+00  -0.291996587E+01   0.000000000E+00   0.151725436E+03   0.000000000E+00  -0.581660296E+02   0.000000000E+00   0.662285274E+02   0.000000000E+00   0.181877353E+03   0.000000000E+00  -0.113869429E+02
   0.869316718E+01   0.834560242E+01   0.905520678E+01   0.305616637E+05   0.000000000E+00   0.282704680E+02   0.000000000E+00   0.960163807E+01   0.000000000E+00   0.157745083E+03   0.000000000E+00   0.563836805E+02   0.000000000E+00  -0.564849964E+02   0.000000000E+00   0.251767173E+03
   0.943232404E+01   0.905520678E+01   0.982514690E+01   0.305160804E+05   0.000000000E+00  -0.272886262E+02   0.000000000E+00   0.132457919E+03   0.000000000E+00  -0.228808927E+02   0.000000000E+00   0.103419804E+03   0.000000000E+00   0.744996134E+02   0.000000000E+00   0.885526499E+02
   0.102343294E+02   0.982514690E+01   0.106605530E+02   0.305305310E+05   0.000000000E+00  -0.263962229E+02   0.000000000E+00   0.111788477E+03   0.000000000E+00   0.383384379E+02   0.000000000E+00   0.645012878E+02   0.000000000E+00   0.227227135E+02   0.000000000E+00   0.171388901E+03
   0.111045272E+02   0.106605530E+02   0.115669914E+02   0.305129846E+05   0.000000000E+00  -0.878414295E+01   0.000000000E+00   0.628328008E+02   0.000000000E+00   0.528866131E+02   0.000000000E+00  -0.391505035E+02   0.000000000E+00  -0.374424519E+02   0.000000000E+00  -0.203771251E+02
   0.120487156E+02   0.115669914E+02   0.125505019E+02   0.304941569E+05   0.000000000E+00   0.714778805E+01   0.000000000E+00   0.630349907E+02   0.000000000E+00   0.556417212E+02   0.000000000E+00   0.814032936E+02   0.000000000E+00   0.111522266E+03   0.000000000E+00   0.619075132E+02
   0.130731858E+02   0.125505019E+02   0.136176377E+02   0.304871065E+05   0.000000000E+00  -0.502666276E+02   0.000000000E+00   0.584850917E+02   0.000000000E+00  -0.886503725E+01   0.000000000E+00   0.773834284E+02   0.000000000E+00   0.133005568E+03   0.000000000E+00   0.765012024E+02
   0.141847640E+02   0.136176377E+02   0.147755091E+02   0.304669655E+05   0.000000000E+00  -0.531812626E+02   0.000000000E+00   0.675425218E+02   0.000000000E+00  -0.296850909E+02   0.000000000E+00   0.694598126E+02   0.000000000E+00   0.155503686E+02   0.000000000E+00   0.100338853E+03
   0.153908567E+02   0.147755091E+02   0.160318313E+02   0.304722246E+05   0.000000000E+00  -0.548049274E+02   0.000000000E+00   0.848512311E+02   0.000000000E+00   0.175393708E+02   0.000000000E+00   0.437737815E+02   0.000000000E+00   0.522584041E+02   0.000000000E+00   0.711985046E+02
   0.166995003E+02   0.160318313E+02   0.173949753E+02   0.304381224E+05   0.000000000E+00  -0.852805192E+02   0.000000000E+00   0.678190716E+02   0.000000000E+00   0.559200889E+02   0.000000000E+00   0.746904480E+02   0.000000000E+00   0.539580203E+02   0.000000000E+00   0.110212798E+03
   0.181194143E+02   0.173949753E+02   0.188740237E+02   0.304274845E+05   0.000000000E+00  -0.128530680E+03   0.000000000E+00   0.991875983E+02   0.000000000E+00   0.413045581E+02   0.000000000E+00   0.552624094E+02   0.000000000E+00   0.146363395E+02   0.000000000E+00  -0.168076647E+02
   0.196600599E+02   0.188740237E+02   0.204788317E+02   0.304267670E+05   0.000000000E+00  -0.143931202E+03   0.000000000E+00   0.116027892E+03   0.000000000E+00   0.370053269E+02   0.000000000E+00   0.330366009E+02   0.000000000E+00   0.907204652E+01   0.000000000E+00   0.409275499E+02
   0.213317024E+02   0.204788317E+02   0.222200922E+02   0.303971012E+05   0.000000000E+00  -0.151767230E+03   0.000000000E+00   0.628348915E+02   0.000000000E+00   0.181113826E+02   0.000000000E+00   0.434736329E+02   0.000000000E+00   0.256317740E+02   0.000000000E+00   0.278561036E+02
   0.231454803E+02   0.222200922E+02   0.241094075E+02   0.303815474E+05   0.000000000E+00  -0.176030879E+03   0.000000000E+00   0.863010766E+02   0.000000000E+00  -0.742856081E+00   0.000000000E+00   0.607978809E+02   0.000000000E+00   0.210925676E+02   0.000000000E+00   0.189475694E+02
   0.251134788E+02   0.241094075E+02   0.261593662E+02   0.303704125E+05   0.000000000E+00  -0.201206017E+03   0.000000000E+00   0.129535407E+03   0.000000000E+00   0.103039660E+02   0.000000000E+00   0.728404878E+02   0.000000000E+00   0.349953011E+02   0.000000000E+00   0.258909944E+02
   0.272488111E+02   0.261593662E+02   0.283836275E+02   0.303487631E+05   0.000000000E+00  -0.215330995E+03   0.000000000E+00   0.108803174E+03   0.000000000E+00  -0.136626375E+00   0.000000000E+00   0.623246115E+02   0.000000000E+00  -0.227070962E+00   0.000000000E+00   0.382310382E+02
