1.000000000000000000e+00 6.805878547608504858e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350983483290658205e+00 6.799789671690638082e-01 1.328043627828247341e-04 8.787724744853782832e-05 1.530860028218708610e-05 2.943396844855159511e-05 2.581983396246658456e-06 1.628478526409194653e-05
1.701295570865414053e+00 6.793712443173293147e-01 2.653546843230570229e-04 1.755863946579751462e-04 3.058791676859712316e-05 5.881163270827688064e-05 5.159027720789724222e-06 3.253841938979400356e-05
2.051230329939825570e+00 6.787641760566309745e-01 3.977622331305709640e-04 2.632010685044963087e-04 4.585077558260405688e-05 8.815765366937766234e-05 7.733296256815056719e-06 4.877454638511884838e-05
2.401649399595587209e+00 6.781562676119416988e-01 5.303530343166349380e-04 3.509370012786450005e-04 6.113475823136453689e-05 1.175442895968495507e-04 1.031112758692957902e-05 6.503314422079333346e-05
2.751543636060076903e+00 6.775492696500333700e-01 6.627452502676322047e-04 4.385415293046680493e-04 7.639584959913196230e-05 1.468869122749012811e-04 1.288509802144593321e-05 8.126739106496486825e-05
3.101687925398425527e+00 6.769418378953702131e-01 7.952320806781565301e-04 5.262086641464448853e-04 9.166784734761927766e-05 1.762505047385691656e-04 1.546090795097910137e-05 9.751323975808166042e-05
3.449802011595236362e+00 6.763379281454748870e-01 9.269507272641774355e-04 6.133674882775091075e-04 1.068512951504113650e-04 2.054438415119918756e-04 1.802178284495633238e-05 1.136648919326259708e-04
3.801532970230575348e+00 6.757277438303832540e-01 1.060037918133145685e-03 7.014318843497104050e-04 1.221924975401546634e-04 2.349404942940213465e-04 2.060926498693026497e-05 1.299843582459918529e-04
4.152182567158248183e+00 6.751194354660341457e-01 1.192715945724179749e-03 7.892255352305002809e-04 1.374865349351580776e-04 2.643464625626744629e-04 2.318879217345056403e-05 1.462536519898770422e-04
4.502218415562692755e+00 6.745121918351490997e-01 1.325161744491301554e-03 8.768655192482766470e-04 1.527538028915317620e-04 2.937009610171397106e-04 2.576380436547142316e-05 1.624944692857726561e-04
4.851469652692247614e+00 6.739063093511347136e-01 1.457310663760226976e-03 9.643090567594897944e-04 1.679868490085427641e-04 3.229896608668026141e-04 2.833304462410882226e-05 1.786988825149938382e-04
5.199236784784824650e+00 6.733030014986477463e-01 1.588898030611102241e-03 1.051381012496102781e-03 1.831551639576513063e-04 3.521539015811707917e-04 3.089136717651155275e-05 1.948344368577235375e-04
5.552241899798152858e+00 6.726906067718257942e-01 1.722467333983701901e-03 1.139764424592270989e-03 1.985519403319724069e-04 3.817574069087285383e-04 3.348822255332069747e-05 2.112130209472700944e-04
5.904072952955583986e+00 6.720802488123448493e-01 1.855592398399028486e-03 1.227853881761377343e-03 2.138975084742424765e-04 4.112624537581291277e-04 3.607644103306089994e-05 2.275371314045231271e-04
6.252844024226183350e+00 6.714751993220390291e-01 1.987559633560404080e-03 1.315177198076970463e-03 2.291096115339479294e-04 4.405108862236683121e-04 3.864214898794526555e-05 2.437192660984958742e-04
6.601087298113682778e+00 6.708710654568063037e-01 2.119327161902285258e-03 1.402368367486951000e-03 2.442986940255852633e-04 4.697150568584917084e-04 4.120397424137892757e-05 2.598769122696293894e-04
6.954784045172060836e+00 6.702574708838648920e-01 2.253158163495448413e-03 1.490924946479163732e-03 2.597256368294507023e-04 4.993765634218940439e-04 4.380591755691357829e-05 2.762875864143261753e-04
7.301390813783553035e+00 6.696561760347223835e-01 2.384306474550141903e-03 1.577706377009859429e-03 2.748433410189087336e-04 5.284434944230789440e-04 4.635570398330354232e-05 2.923693026962423175e-04
7.654342859929435861e+00 6.690438733719904496e-01 2.517855697840744224e-03 1.666076502024961374e-03 2.902378027256806241e-04 5.580425493207890730e-04 4.895216896301110511e-05 3.087454245186121841e-04
8.003510426621165408e+00 6.684381360397958494e-01 2.649972958072399631e-03 1.753499090608036642e-03 3.054671994479222293e-04 5.873242324498809206e-04 5.152079370641337284e-05 3.249459556417576625e-04
8.353960148642030958e+00 6.678301744192574052e-01 2.782575357433334905e-03 1.841242697946946644e-03 3.207525190393810226e-04 6.167134389277927281e-04 5.409885052832881291e-05 3.412059756730832023e-04
8.704077100974437542e+00 6.672227900889444729e-01 2.915051844127341044e-03 1.928902988304723566e-03 3.360233244488647114e-04 6.460747388717022737e-04 5.667445935524942168e-05 3.574505559952004968e-04
9.054614621132852648e+00 6.666146761558356948e-01 3.047687464355541311e-03 2.016668578041743917e-03 3.513124734700745619e-04 6.754713082248876409e-04 5.925316205751017594e-05 3.737146496478922103e-04
9.403264477521194209e+00 6.660098369496066928e-01 3.179608834494867305e-03 2.103961545264826892e-03 3.665192895853245703e-04 7.047095754399520682e-04 6.181797830429917808e-05 3.898911602643156645e-04
9.756086341230815862e+00 6.653977601279010834e-01 3.313108799639954017e-03 2.192299075942267216e-03 3.819080732161315387e-04 7.342977130554987275e-04 6.441348560677992051e-05 4.062612419363062131e-04
1.010006496405203968e+01 6.648010245968956067e-01 3.443262678638457381e-03 2.278422486284156171e-03 3.969111474150006794e-04 7.631442440551111867e-04 6.694393827783247689e-05 4.222210186060328064e-04
1.045709546328254014e+01 6.641816466169612188e-01 3.578355098087361661e-03 2.367813751176162801e-03 4.124834961478418332e-04 7.930853237634647281e-04 6.957040608857957868e-05 4.387863707935183767e-04
1.080236299980708026e+01 6.635826750731563806e-01 3.708996673433982184e-03 2.454259872397167828e-03 4.275427879911919849e-04 8.220399448786599008e-04 7.211034055561287026e-05 4.548059499436514302e-04
1.115536269647946632e+01 6.629702897460945099e-01 3.842563926626595561e-03 2.542641927879962099e-03 4.429393280375391309e-04 8.516429958165280898e-04 7.470715607280761978e-05 4.711842826352760031e-04
1.150711820320725565e+01 6.623600628448708116e-01 3.975660405949104845e-03 2.630712470163875608e-03 4.582816011242039607e-04 8.811417072361097357e-04 7.729481880096341468e-05 4.875048879207976378e-04
1.184832714059619008e+01 6.617681321755556345e-01 4.104766297431240371e-03 2.716142422426759320e-03 4.731638718972465364e-04 9.097559685207453131e-04 7.980489649102859902e-05 5.033361578810615841e-04
1.220735707592996988e+01 6.611452855656381189e-01 4.240615259140003389e-03 2.806034294753501340e-03 4.888234286314667920e-04 9.398647237522517054e-04 8.244607300194622024e-05 5.199942790709113135e-04
1.255692176937924920e+01 6.605388592963097327e-01 4.372882783325635937e-03 2.893556313674475969e-03 5.040701465528018123e-04 9.691797104896563916e-04 8.501761917824493368e-05 5.362132359157135162e-04
1.289872064971137888e+01 6.599459051915480545e-01 4.502211896128360639e-03 2.979133972494693843e-03 5.189781484531946331e-04 9.978434452190619152e-04 8.753203673886393284e-05 5.520718778025919060e-04
1.325799570989275900e+01 6.593226333380355353e-01 4.638153607640856796e-03 3.069087217786017809e-03 5.346483966258725341e-04 1.027972756964975120e-03 9.017501649214671529e-05 5.687413721928805685e-04
1.360790324918519190e+01 6.587156122983264250e-01 4.770550857086795771e-03 3.156695076498408029e-03 5.499100682137509711e-04 1.057316495236884906e-03 9.274908478790877932e-05 5.849762362561143538e-04
1.394891936651636577e+01 6.581240161340411454e-01 4.899583789737178320e-03 3.242076751572374200e-03 5.647839288896484844e-04 1.085914586360339947e-03 9.525774401183147286e-05 6.007985598317619382e-04
1.430725017503798568e+01 6.575023823721953820e-01 5.035168217371798101e-03 3.331793580505922406e-03 5.804129923003268536e-04 1.115964711834292354e-03 9.789377744933745805e-05 6.174242432273839695e-04
1.465965730416214363e+01 6.568910250337557377e-01 5.168511256151495613e-03 3.420027272297699976e-03 5.957836867437666826e-04 1.145518069224318002e-03 1.004862337882702370e-04 6.337750822170626352e-04
1.500374385675081079e+01 6.562941022657451384e-01 5.298705973379358794e-03 3.506177705480643600e-03 6.107914684395610808e-04 1.174373651365995036e-03 1.030174804364779068e-04 6.497398665671225105e-04
1.535337906794288720e+01 6.556875536619459766e-01 5.431000179914284923e-03 3.593717380232814163e-03 6.260412620837965377e-04 1.203694551820468821e-03 1.055895453712074313e-04 6.659620952647426866e-04
1.571018159989402463e+01 6.550685711605865880e-01 5.566006341602603921e-03 3.683051567974546855e-03 6.416036677277933351e-04 1.233616513872214408e-03 1.082143361579398133e-04 6.825168703214845676e-04
1.605911706685815687e+01 6.544632364759547238e-01 5.698035780446945517e-03 3.770416044748471814e-03 6.568229411190956799e-04 1.262878732791778043e-03 1.107812534772850417e-04 6.987066325782764374e-04
1.640052491644559751e+01 6.538709607329387108e-01 5.827216935891704058e-03 3.855895799515801897e-03 6.717138877059096458e-04 1.291509675133079797e-03 1.132927944498641018e-04 7.145471315837601109e-04
1.675596542708240477e+01 6.532543410717628340e-01 5.961707738933943665e-03 3.944888972110760506e-03 6.872168870220607710e-04 1.321317416162184379e-03 1.159075656300158477e-04 7.310387121436527939e-04
1.711137329565228526e+01 6.526377780381791283e-01 6.096186190942291458e-03 4.033873971970735987e-03 7.027184626120860792e-04 1.351122419781657742e-03 1.185220966812760776e-04 7.475287781905392594e-04
1.745958000560444390e+01 6.520337076042121982e-01 6.227939884302288558e-03 4.121055986710633542e-03 7.179059503202151176e-04 1.380323524113450046e-03 1.210836529548904122e-04 7.636847278834513631e-04
1.780087158616449372e+01 6.514416335651835865e-01 6.357077046126756101e-03 4.206506630700456752e-03 7.327918256824556735e-04 1.408944715970624449e-03 1.235943386031809310e-04 7.795198322870976410e-04
1.815539819330855309e+01 6.508265993475493838e-01 6.491222048364182068e-03 4.295270985339019049e-03 7.482549639113106419e-04 1.438675815767731297e-03 1.262023867215465863e-04 7.959690099339190254e-04
1.851185629454779757e+01 6.502082143660070646e-01 6.626097885113035879e-03 4.384518936478923497e-03 7.638023467626571658e-04 1.468568893375655311e-03 1.288246437298490061e-04 8.125078042381514085e-04
1.886163346041054467e+01 6.496014194986609036e-01 6.758445804145789097e-03 4.472094153033815897e-03 7.790583319441444880e-04 1.497901698348425362e-03 1.313977529433555617e-04 8.287366192893729855e-04
1.920497552597321445e+01 6.490057882698080371e-01 6.888358824000999185e-03 4.558058185791327016e-03 7.940336418717821578e-04 1.526694846761234362e-03 1.339235228291757712e-04 8.446668612409228638e-04
1.955067448327780610e+01 6.484060682954581045e-01 7.019163639398836967e-03 4.644612323692455004e-03 8.091117506925392172e-04 1.555685647429693634e-03 1.364666310104831410e-04 8.607064572724656970e-04
1.991028520589919282e+01 6.477822141333628991e-01 7.155232358131265180e-03 4.734649610235587384e-03 8.247966392183061438e-04 1.585843108299819608e-03 1.391120800390682202e-04 8.773915255886424215e-04
2.026362598971955364e+01 6.471692370869124300e-01 7.288928671132944431e-03 4.823117065177701807e-03 8.402080562234227846e-04 1.615474763285539798e-03 1.417114047380183407e-04 8.937856838994925066e-04
2.061091173046144220e+01 6.465667643541227472e-01 7.420333890177380903e-03 4.910068492887054159e-03 8.553553746638130209e-04 1.644598633844324836e-03 1.442661859714309809e-04 9.098989028471189200e-04
2.095234646173424409e+01 6.459744419766482171e-01 7.549525217055460050e-03 4.995554978137809604e-03 8.702474937302333378e-04 1.673231830521562397e-03 1.467779246970913937e-04 9.257406490978282044e-04
2.130316802884785332e+01 6.453658352777121854e-01 7.682268314349334666e-03 5.083391685935241371e-03 8.855490318281534091e-04 1.702652220451826093e-03 1.493587169692520502e-04 9.420179218426723636e-04
2.166185342190532737e+01 6.447435863811540324e-01 7.817986908905125501e-03 5.173197293727288190e-03 9.011935609036959968e-04 1.732732081883558810e-03 1.519973588810244686e-04 9.586600571036933693e-04
2.201478650137842763e+01 6.441313166218839426e-01 7.951528955627560832e-03 5.261562669974770984e-03 9.165871953544106653e-04 1.762329546209418386e-03 1.545936843338409936e-04 9.750352989182909085e-04
2.236214886098216326e+01 6.435287109703773378e-01 8.082963165549367918e-03 5.348533281078786047e-03 9.317378556259285887e-04 1.791459842133695697e-03 1.571490292081043690e-04 9.911520727959113614e-04
2.270411362883571016e+01 6.429354690832604913e-01 8.212355046509639198e-03 5.434152473872713891e-03 9.466530929259286617e-04 1.820137488423911659e-03 1.596646671077032065e-04 1.007018411462818393e-03
2.305061825706030731e+01 6.423343514276815824e-01 8.343464709908127164e-03 5.520908331074518213e-03 9.617663421298100175e-04 1.849195853788624961e-03 1.622137021460774459e-04 1.023095388677665481e-03
2.341077263380237738e+01 6.417095541321795604e-01 8.479739135297733113e-03 5.611081734642994409e-03 9.774749428358396608e-04 1.879398906257778246e-03 1.648631505250017074e-04 1.039805681230978295e-03
2.376557991810768655e+01 6.410940329946501759e-01 8.613990339545570668e-03 5.699916363632135871e-03 9.929503231634662953e-04 1.909153544036303876e-03 1.674732634236336150e-04 1.056267881619658193e-03
2.411519656301319969e+01 6.404875165997211406e-01 8.746277521009595060e-03 5.787451389863120833e-03 1.008199307015009757e-03 1.938472887495880500e-03 1.700451917768831269e-04 1.072489248886458572e-03
2.445977225384962850e+01 6.398897452726645119e-01 8.876657317297866404e-03 5.873724290697342372e-03 1.023228423110495149e-03 1.967369489458822927e-03 1.725800367335420481e-04 1.088476728068920804e-03
2.479945029303479842e+01 6.393004704118556702e-01 9.005183950865832190e-03 5.958770945378784323e-03 1.038043921770916535e-03 1.995855367467397161e-03 1.750788524869872312e-04 1.104236968052856602e-03
2.515475819193492768e+01 6.386840808060665342e-01 9.139624576569185463e-03 6.047730915401675761e-03 1.053541137054011872e-03 2.025651987489790300e-03 1.776926481189478252e-04 1.120722395748702466e-03
2.551342617786620792e+01 6.380618621074626295e-01 9.275336584654647956e-03 6.137532164896516811e-03 1.069184906895148538e-03 2.055730389135443457e-03 1.803311619765156338e-04 1.137363723361142429e-03
2.586720470706025310e+01 6.374481256585359246e-01 9.409198530793451420e-03 6.226109220034520622e-03 1.084615416733034944e-03 2.085398754063742029e-03 1.829337069161337084e-04 1.153778191999258558e-03
2.621622529737207685e+01 6.368426433015703658e-01 9.541260178423936408e-03 6.313495009507890700e-03 1.099838402889658602e-03 2.114668111546942359e-03 1.855012504389355653e-04 1.169971903773632223e-03
2.656061423059799509e+01 6.362451959623853792e-01 9.671569309776001377e-03 6.399721151034242980e-03 1.114859373309508251e-03 2.143549051754056137e-03 1.880347215273858079e-04 1.185950717854377572e-03
