1.000000000000000000e+00 7.103300000000000169e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350983483290658205e+00 7.101156269355779482e-01 8.268751145773151653e-05 4.341677463799876465e-05 1.327149681748909769e-05 4.111916233862140081e-06 1.061760349853861680e-05 2.793401919957958780e-06
1.701295570865414053e+00 7.099016639450300703e-01 1.652168501136258821e-04 8.675049740068819105e-05 2.651760661099846302e-05 8.215966790064324323e-06 2.121489660117151211e-05 5.581460346073290998e-06
2.051230329939825570e+00 7.096879314185098320e-01 2.476572946870880224e-04 1.300375445012910084e-04 3.974944874169776689e-05 1.231559678729449363e-05 3.180077513703388515e-05 8.366515695954239510e-06
2.401649399595587209e+00 7.094739030856388462e-01 3.302118370419297603e-04 1.733845009832918305e-04 5.299960377498372992e-05 1.642090068268940299e-05 4.240130455525307628e-05 1.115542556940166965e-05
2.751543636060076903e+00 7.092601953094452849e-01 4.126427349730811588e-04 2.166665354234522810e-04 6.622991365213198390e-05 2.052005594083496537e-05 5.298595724139500444e-05 1.394015840856139127e-05
3.101687925398425527e+00 7.090463348064046656e-01 4.951325423710772108e-04 2.599795014880012709e-04 7.946967860644936162e-05 2.462214067150638759e-05 6.357817427855246603e-05 1.672688136466719816e-05
3.449802011595236362e+00 7.088337143072094282e-01 5.771440581869343583e-04 3.030413307428083997e-04 9.263267688707831971e-05 2.870044073522578062e-05 7.410897562806477586e-05 1.949744637140087068e-05
3.801532970230575348e+00 7.086188847011332115e-01 6.600076658972550865e-04 3.465505683317228231e-04 1.059324374751730323e-04 3.282111395097039386e-05 8.474919100782473487e-05 2.229679728657475783e-05
4.152182567158248183e+00 7.084047155672267282e-01 7.426165177206195010e-04 3.899260411146016525e-04 1.191913092774842697e-04 3.692911856841308167e-05 9.535669410795577711e-05 2.508754187690949889e-05
4.502218415562692755e+00 7.081909212975460166e-01 8.250807777313690604e-04 4.332255929992445166e-04 1.324269738294250539e-04 4.102993286882850683e-05 1.059456306977589143e-04 2.787340177498727503e-05
4.851469652692247614e+00 7.079776062513370993e-01 9.073601927084608016e-04 4.764280882059469813e-04 1.456329704153974029e-04 4.512155512462629739e-05 1.165108320070894389e-04 3.065301712098200649e-05
5.199236784784824650e+00 7.077651976641491371e-01 9.892899702863828908e-04 5.194469991216580339e-04 1.587828495593448012e-04 4.919579047794901325e-05 1.270311376458737544e-04 3.342082079475546116e-05
5.552241899798152858e+00 7.075495898311175980e-01 1.072453754002466054e-03 5.631138502820086074e-04 1.721307889453620231e-04 5.333139096105675669e-05 1.377098975380129523e-04 3.623031244600970853e-05
5.904072952955583986e+00 7.073346990894870956e-01 1.155340942785220912e-03 6.066354695968873174e-04 1.854343343387099838e-04 5.745323682540139196e-05 1.483531408777721968e-04 3.903045999191837295e-05
6.252844024226183350e+00 7.071216773181225879e-01 1.237507236427966718e-03 6.497785681257413825e-04 1.986221747436296107e-04 6.153923374016634991e-05 1.589038166867677798e-04 4.180625380129911558e-05
6.601087298113682778e+00 7.069089779139007268e-01 1.319549187318871507e-03 6.928563779412297936e-04 2.117900579094667761e-04 6.561904729095241397e-05 1.694385260939013256e-04 4.457784698502798173e-05
6.954784045172060836e+00 7.066929476470855676e-01 1.402875911273946102e-03 7.366087842175958423e-04 2.251641495018459355e-04 6.976275052866054243e-05 1.801382085512629448e-04 4.739284318670836457e-05
7.301390813783553035e+00 7.064812477846303951e-01 1.484532321091827818e-03 7.794841577813946048e-04 2.382701526203410416e-04 7.382339174532953597e-05 1.906234120272878114e-04 5.015141177754990528e-05
7.654342859929435861e+00 7.062656723649068935e-01 1.567683602417366262e-03 8.231444443050377939e-04 2.516160853498087885e-04 7.795837050477239861e-05 2.013005665327936736e-04 5.296048106512247838e-05
8.003510426621165408e+00 7.060524084227782771e-01 1.649943305639873939e-03 8.663365894505094473e-04 2.648189181631189918e-04 8.204901252688972244e-05 2.118632367271977546e-04 5.573943049613037107e-05
8.353960148642030958e+00 7.058383613681101787e-01 1.732505069325380141e-03 9.096873376403581159e-04 2.780702322331842337e-04 8.615467552738120057e-05 2.224646934103008205e-04 5.852858432514721393e-05
8.704077100974437542e+00 7.056245175619172416e-01 1.814988436451684490e-03 9.529969221081011467e-04 2.913089635121163343e-04 9.025643999375570169e-05 2.330560834755243573e-04 6.131508971191283026e-05
9.054614621132852648e+00 7.054104168820594101e-01 1.897570884328473196e-03 9.963585309570224119e-04 3.045635974327110407e-04 9.436313158563189426e-05 2.436601961406234453e-04 6.410494230738932552e-05
9.403264477521194209e+00 7.051974691461042610e-01 1.979708621194493576e-03 1.039486635164272579e-03 3.177468544227385512e-04 9.844770841806840301e-05 2.542072050774748051e-04 6.687977139363932130e-05
