1.000000000000000000e+00 8.410900000000000043e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350983483290658205e+00 8.403560438523661746e-01 -1.228399476509903069e-04 1.334149181831209183e-04 -2.985512584241447289e-05 4.973320598687751135e-05 -9.716468204243497748e-06 3.645005014896174345e-05
1.701295570865414053e+00 8.396234916882144850e-01 -2.454449149723641945e-04 2.665746271932495923e-04 -5.965314186473097424e-05 9.937127740752341979e-05 -1.941434979277277439e-05 7.283037505819232708e-05
2.051230329939825570e+00 8.388917285713709537e-01 -3.679178219107381398e-04 3.995909070866288061e-04 -8.941906181871908112e-05 1.489558826198547116e-04 -2.910178558954619555e-05 1.091715139560719039e-04
2.401649399595587209e+00 8.381589526925440348e-01 -4.905602316584800702e-04 5.327912818439022903e-04 -1.192261778803346345e-04 1.986091130497554924e-04 -3.880262882167966217e-05 1.455629490810332052e-04
2.751543636060076903e+00 8.374272743142140429e-01 -6.130189561765458234e-04 6.657921583894188880e-04 -1.489886509267718381e-04 2.481879763414487970e-04 -4.848894280882504345e-05 1.818998796579111973e-04
3.101687925398425527e+00 8.366950730399271841e-01 -7.355651961572943825e-04 7.988880843754222159e-04 -1.787723938060414353e-04 2.978022713035063593e-04 -5.818217914677570812e-05 2.182627785216913327e-04
3.449802011595236362e+00 8.359671172077989265e-01 -8.574008897462604166e-04 9.312122948850039489e-04 -2.083834448830970503e-04 3.471288931531793325e-04 -6.781921225804467301e-05 2.544148383863602345e-04
3.801532970230575348e+00 8.352315979834094017e-01 -9.805024446710474458e-04 1.064911341429440909e-03 -2.383021519808762852e-04 3.969680139396335032e-04 -7.755637323207887008e-05 2.909425147345475545e-04
4.152182567158248183e+00 8.344983400394245798e-01 -1.103225536158419307e-03 1.198199343606762887e-03 -2.681288770014333533e-04 4.466539093262786981e-04 -8.726359827707365585e-05 3.273578903895397302e-04
4.502218415562692755e+00 8.337663655304811128e-01 -1.225733823132040511e-03 1.331254049310289390e-03 -2.979033957494190994e-04 4.962528385644201373e-04 -9.695383258519534519e-05 3.637095275339883183e-04
4.851469652692247614e+00 8.330360317547813587e-01 -1.347967505708240303e-03 1.464010510640429861e-03 -3.276111744100096597e-04 5.457405909637320137e-04 -1.066223460692097575e-04 3.999796818689067834e-04
5.199236784784824650e+00 8.323088014527983969e-01 -1.469681769583188868e-03 1.596202837868804627e-03 -3.571927131056106854e-04 5.950180505571892953e-04 -1.162497742597844375e-04 4.360957101392104072e-04
5.552241899798152858e+00 8.315706177870574312e-01 -1.593229263733669928e-03 1.730386213383156837e-03 -3.872198016538527907e-04 6.450377151145682535e-04 -1.260222084034218464e-04 4.727557091352900358e-04
5.904072952955583986e+00 8.308348892508525818e-01 -1.716365850523029471e-03 1.864123307593965571e-03 -4.171470229259312637e-04 6.948910189658166542e-04 -1.357621403489907492e-04 5.092937804180642288e-04
6.252844024226183350e+00 8.301055595699340373e-01 -1.838431480892256317e-03 1.996697249541180223e-03 -4.468139580345404857e-04 7.443107334411005853e-04 -1.454173611382674912e-04 5.455140689602256407e-04
