1.000000000000000000e+00 7.188400000000000345e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350983483290658205e+00 7.181968901451617482e-01 1.402685744022730122e-04 9.281635003331629725e-05 1.616901352245578614e-05 3.108829188112911389e-05 2.727102653352715422e-06 1.720006455794489823e-05
1.701295570865414053e+00 7.175550104940852103e-01 2.802688292840789280e-04 1.854551518264902963e-04 3.230709736609182028e-05 6.211711502091530647e-05 5.448988636618571763e-06 3.436722714127543170e-05
2.051230329939825570e+00 7.169138222250501791e-01 4.201182869536376416e-04 2.779941704223539041e-04 4.842779854098422783e-05 9.311251636419995957e-05 8.167942819376779496e-06 5.151589861355788382e-05
2.401649399595587209e+00 7.162717465498472658e-01 5.601612966222151721e-04 3.706612632512883295e-04 6.457081080660212924e-05 1.241508154204278849e-04 1.089066004152094980e-05 6.868830389002732238e-05
2.751543636060076903e+00 7.156306325307152383e-01 6.999945596587057789e-04 4.631895657852124902e-04 8.068964519670559111e-05 1.551426274816383852e-04 1.360929936810413986e-05 8.583498953807622680e-05
3.101687925398425527e+00 7.149890603376947151e-01 8.399277549193915086e-04 5.557839939238203237e-04 9.681999895592773931e-05 1.861565879261720320e-04 1.632988157772386558e-05 1.029939291119591981e-04
3.449802011595236362e+00 7.143512081021926585e-01 9.790495909168413485e-04 6.478415419686494496e-04 1.128568258581566329e-04 2.169907235332218284e-04 1.903468933459082381e-05 1.200533778927917493e-04
3.801532970230575348e+00 7.137067286422783541e-01 1.119616889635190963e-03 7.408555592328651017e-04 1.290602738754858896e-04 2.481452228936088062e-04 2.176759978828987950e-05 1.372900727333455594e-04
4.152182567158248183e+00 7.130642305701045958e-01 1.259752028231003957e-03 8.335836141895948447e-04 1.452139060099990600e-04 2.792039408568705518e-04 2.449210818171370448e-05 1.544737750769083857e-04
4.502218415562692755e+00 7.124228570742775490e-01 1.399641885682563177e-03 9.261493655039132944e-04 1.613392641411928946e-04 3.102082961673579675e-04 2.721184781733017958e-05 1.716274004660712355e-04
4.851469652692247614e+00 7.117829212279908058e-01 1.539218177652471910e-03 1.018507629120956378e-03 1.774284770093830389e-04 3.411431546909937077e-04 2.992549111055038186e-05 1.887425757137788855e-04
5.199236784784824650e+00 7.111457047192799585e-01 1.678201355394191982e-03 1.110473426370894813e-03 1.934493205224494807e-04 3.719465589076073760e-04 3.262760307259146965e-05 2.057850218911405345e-04
5.552241899798152858e+00 7.104988906124025672e-01 1.819277863540370941e-03 1.203824389816362606e-03 2.097114660360600152e-04 4.032139164145073524e-04 3.537041357972493951e-05 2.230841571968487393e-04
5.904072952955583986e+00 7.098542277484913843e-01 1.959885164471327802e-03 1.296864876725567148e-03 2.259195251811435990e-04 4.343772816271819211e-04 3.810410175673510430e-05 2.403257572033829490e-04
6.252844024226183350e+00 7.092151717139633105e-01 2.099269560857209595e-03 1.389096162166824277e-03 2.419866178965742896e-04 4.652696095558313000e-04 4.081401421460162225e-05 2.574174017604296313e-04
6.601087298113682778e+00 7.085770827668185223e-01 2.238443025988410325e-03 1.481187873442944836e-03 2.580293961828915121e-04 4.961151879367636883e-04 4.351982574546613933e-05 2.744831814278303949e-04
6.954784045172060836e+00 7.079290013769909962e-01 2.379795940990153506e-03 1.574721736554755402e-03 2.743234036171371989e-04 5.274438066138165907e-04 4.626801015671478214e-05 2.918162103963226235e-04
7.301390813783553035e+00 7.072939110116045480e-01 2.518315385995064607e-03 1.666380679755564411e-03 2.902907918147544031e-04 5.581444318670159997e-04 4.896110622348226135e-05 3.088017925680096353e-04
7.654342859929435861e+00 7.066471941432395099e-01 2.659370685466945234e-03 1.759717609325336550e-03 3.065504925659298815e-04 5.894070888095886062e-04 5.170350439141434658e-05 3.260983272158822998e-04
8.003510426621165408e+00 7.060074116069675609e-01 2.798913539017123132e-03 1.852053746588820269e-03 3.226358509267001858e-04 6.203345362409165261e-04 5.441649757463254698e-05 3.432094021654257172e-04
8.353960148642030958e+00 7.053652797671899899e-01 2.938968798730960848e-03 1.944728945328100473e-03 3.387802752773009596e-04 6.513755503242570207e-04 5.713945296224652397e-05 3.603833095714360129e-04
