   0.500000E-02   0.249797E+03   0.664444E+02   0.228976E+01   0.105422E+03   0.121509E+02   0.726799E+02   0.000000E+00   0.623035E+02   0.296903E+02   0.160031E+02   0.447480E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.118612E+03   0.555130E+02   0.373325E+02   0.109622E+03   0.373928E+01   0.912405E+02
   0.150000E-01   0.870765E+03   0.984487E+02   0.227458E+03   0.208488E+03   0.258047E+02   0.221756E+03   0.000000E+00   0.267861E+03   0.612550E+02   0.103768E+03   0.120185E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.482785E+03   0.957691E+02   0.227489E+03   0.218625E+03   0.787659E+01   0.239584E+03
   0.250000E-01   0.128630E+04   0.911719E+02   0.418044E+03   0.205855E+03   0.436502E+02   0.244883E+03   0.000000E+00   0.418520E+03   0.622594E+02   0.178910E+03   0.134373E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.718213E+03   0.907964E+02   0.349192E+03   0.221703E+03   0.213447E+02   0.260349E+03
   0.350000E-01   0.144566E+04   0.746391E+02   0.513675E+03   0.179214E+03   0.450698E+02   0.228415E+03   0.000000E+00   0.493851E+03   0.577998E+02   0.219539E+03   0.129836E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.801270E+03   0.789881E+02   0.413154E+03   0.199828E+03   0.318544E+02   0.242456E+03
   0.450000E-01   0.148950E+04   0.653080E+02   0.559116E+03   0.151843E+03   0.425134E+02   0.190741E+03   0.000000E+00   0.522085E+03   0.472997E+02   0.230803E+03   0.114050E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.811321E+03   0.648496E+02   0.428668E+03   0.162777E+03   0.263552E+02   0.203492E+03
   0.550000E-01   0.153495E+04   0.554351E+02   0.554579E+03   0.128639E+03   0.589251E+02   0.174818E+03   0.000000E+00   0.541486E+03   0.457330E+02   0.239820E+03   0.108936E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.825062E+03   0.568892E+02   0.422711E+03   0.143148E+03   0.268381E+02   0.182309E+03
   0.650000E-01   0.158643E+04   0.499844E+02   0.569073E+03   0.119965E+03   0.522614E+02   0.147365E+03   0.000000E+00   0.561319E+03   0.402068E+02   0.247962E+03   0.958908E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.846723E+03   0.516702E+02   0.433230E+03   0.127228E+03   0.233087E+02   0.166400E+03
   0.750000E-01   0.157768E+04   0.480760E+02   0.555757E+03   0.103370E+03   0.489804E+02   0.137639E+03   0.000000E+00   0.560166E+03   0.350039E+02   0.248052E+03   0.817335E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.834297E+03   0.444126E+02   0.426713E+03   0.111191E+03   0.240206E+02   0.137445E+03
   0.850000E-01   0.149632E+04   0.402978E+02   0.519596E+03   0.955068E+02   0.447765E+02   0.123699E+03   0.000000E+00   0.529989E+03   0.334710E+02   0.222647E+03   0.774249E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.773423E+03   0.410579E+02   0.385174E+03   0.962332E+02   0.246668E+02   0.123926E+03
   0.950000E-01   0.139323E+04   0.362658E+02   0.493342E+03   0.843579E+02   0.421920E+02   0.106703E+03   0.000000E+00   0.493365E+03   0.288648E+02   0.199921E+03   0.667963E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.701503E+03   0.385051E+02   0.347133E+03   0.869159E+02   0.225875E+02   0.114396E+03
   0.105000E+00   0.132367E+04   0.347634E+02   0.459088E+03   0.750733E+02   0.461237E+02   0.979957E+02   0.000000E+00   0.468363E+03   0.262566E+02   0.187924E+03   0.639474E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.654376E+03   0.335782E+02   0.332358E+03   0.799992E+02   0.221658E+02   0.105305E+03
   0.115000E+00   0.129199E+04   0.322988E+02   0.423471E+03   0.720765E+02   0.476555E+02   0.919643E+02   0.000000E+00   0.453360E+03   0.251851E+02   0.180445E+03   0.612313E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.627280E+03   0.310043E+02   0.310324E+03   0.735494E+02   0.250913E+02   0.948476E+02
   0.125000E+00   0.127319E+04   0.293878E+02   0.403805E+03   0.674811E+02   0.479984E+02   0.874744E+02   0.000000E+00   0.444813E+03   0.230360E+02   0.176042E+03   0.552883E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.614768E+03   0.292603E+02   0.298612E+03   0.698055E+02   0.215277E+02   0.914586E+02
   0.135000E+00   0.124098E+04   0.288613E+02   0.379598E+03   0.629790E+02   0.546708E+02   0.829936E+02   0.000000E+00   0.431239E+03   0.220118E+02   0.169093E+03   0.532490E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.588801E+03   0.270390E+02   0.281478E+03   0.668886E+02   0.228828E+02   0.839082E+02
